Date,Close
2024-01-01,
2024-01-02,5.0
2024-01-03,5.05
2024-01-04,4.82
2024-01-05,4.91
2024-01-06,
2024-01-07,
2024-01-08,4.97
2024-01-09,4.8
2024-01-10,4.81
2024-01-11,4.82
2024-01-12,4.77
2024-01-13,
2024-01-14,
2024-01-15,
2024-01-16,4.71
2024-01-17,4.63
2024-01-18,4.71
2024-01-19,4.89
2024-01-20,
2024-01-21,
2024-01-22,5.01
2024-01-23,5.13
2024-01-24,5.15
2024-01-25,5.34
2024-01-26,5.37
2024-01-27,
2024-01-28,
2024-01-29,5.34
2024-01-30,5.4
2024-01-31,5.12
2024-02-01,5.21
2024-02-02,5.21
2024-02-03,
2024-02-04,
2024-02-05,5.08
2024-02-06,5.01
2024-02-07,4.86
2024-02-08,5.11
2024-02-09,5.28
2024-02-10,
2024-02-11,
2024-02-12,5.36
2024-02-13,4.94
2024-02-14,5.23
2024-02-15,5.14
2024-02-16,6.1
2024-02-17,
2024-02-18,
2024-02-19,
2024-02-20,6.08
2024-02-21,5.52
2024-02-22,5.13
2024-02-23,5.01
2024-02-24,
2024-02-25,
2024-02-26,5.01
2024-02-27,5.71
2024-02-28,5.62
2024-02-29,5.67
2024-03-01,5.55
2024-03-02,
2024-03-03,
2024-03-04,5.33
2024-03-05,5.08
2024-03-06,5.05
2024-03-07,5.06
2024-03-08,4.97
2024-03-09,
2024-03-10,
2024-03-11,4.78
2024-03-12,4.79
2024-03-13,4.67
2024-03-14,4.6
2024-03-15,4.81
2024-03-16,
2024-03-17,
2024-03-18,4.73
2024-03-19,4.83
2024-03-20,4.77
2024-03-21,5.01
2024-03-22,5.16
2024-03-23,
2024-03-24,
2024-03-25,5.04
2024-03-26,5.11
2024-03-27,4.99
2024-03-28,5.03
2024-03-29,
2024-03-30,
2024-03-31,
2024-04-01,5.13
2024-04-02,4.96
2024-04-03,5.09
2024-04-04,4.98
2024-04-05,4.87
2024-04-06,
2024-04-07,
2024-04-08,4.98
2024-04-09,4.89
2024-04-10,4.8
2024-04-11,4.58
2024-04-12,4.53
2024-04-13,
2024-04-14,
2024-04-15,4.34
2024-04-16,4.38
2024-04-17,4.35
2024-04-18,4.27
2024-04-19,4.38
2024-04-20,
2024-04-21,
2024-04-22,4.37
2024-04-23,4.54
2024-04-24,4.41
2024-04-25,4.35
2024-04-26,4.28
2024-04-27,
2024-04-28,
2024-04-29,4.36
2024-04-30,4.25
2024-05-01,4.29
2024-05-02,4.41
2024-05-03,4.55
2024-05-04,
2024-05-05,
2024-05-06,4.3
2024-05-07,4.27
2024-05-08,4.42
2024-05-09,4.55
2024-05-10,4.53
2024-05-11,
2024-05-12,
2024-05-13,4.46
2024-05-14,4.53
2024-05-15,4.48
2024-05-16,4.69
2024-05-17,4.7
2024-05-18,
2024-05-19,
2024-05-20,4.64
2024-05-21,4.71
2024-05-22,4.78
2024-05-23,4.75
2024-05-24,4.75
2024-05-25,
2024-05-26,
2024-05-27,
2024-05-28,4.71
2024-05-29,4.46
2024-05-30,4.4
2024-05-31,4.52
2024-06-01,
2024-06-02,
2024-06-03,4.72
2024-06-04,4.78
2024-06-05,4.8
2024-06-06,4.9
2024-06-07,4.92
2024-06-08,
2024-06-09,
2024-06-10,4.97
2024-06-11,5.08
2024-06-12,4.93
2024-06-13,4.8
2024-06-14,4.75
2024-06-15,
2024-06-16,
2024-06-17,4.64
2024-06-18,4.67
2024-06-19,
2024-06-20,4.81
2024-06-21,5.13
2024-06-22,
2024-06-23,
2024-06-24,5.26
2024-06-25,5.27
2024-06-26,4.9
2024-06-27,4.94
2024-06-28,5.21
2024-06-29,
2024-06-30,
2024-07-01,5.31
2024-07-02,5.44
2024-07-03,5.42
2024-07-04,
2024-07-05,5.29
2024-07-06,
2024-07-07,
2024-07-08,5.42
2024-07-09,5.41
2024-07-10,5.43
2024-07-11,5.61
2024-07-12,5.59
2024-07-13,
2024-07-14,
2024-07-15,5.67
2024-07-16,5.91
2024-07-17,5.96
2024-07-18,5.88
2024-07-19,5.82
2024-07-20,
2024-07-21,
2024-07-22,5.72
2024-07-23,5.76
2024-07-24,5.6
2024-07-25,5.64
2024-07-26,5.61
2024-07-27,
2024-07-28,
2024-07-29,5.41
2024-07-30,5.36
2024-07-31,4.37
2024-08-01,4.26
2024-08-02,4.01
2024-08-03,
2024-08-04,
2024-08-05,4.11
2024-08-06,4.36
2024-08-07,4.43
2024-08-08,4.42
2024-08-09,4.3
2024-08-10,
2024-08-11,
2024-08-12,4.18
2024-08-13,4.31
2024-08-14,4.28
2024-08-15,4.28
2024-08-16,4.33
2024-08-17,
2024-08-18,
2024-08-19,4.38
2024-08-20,4.19
2024-08-21,4.23
2024-08-22,4.33
2024-08-23,4.58
2024-08-24,
2024-08-25,
2024-08-26,4.6
2024-08-27,4.46
2024-08-28,4.55
2024-08-29,4.51
2024-08-30,4.54
2024-08-31,
2024-09-01,
2024-09-02,
2024-09-03,4.35
2024-09-04,4.31
2024-09-05,4.3
2024-09-06,4.14
2024-09-07,
2024-09-08,
2024-09-09,4.14
2024-09-10,4.19
2024-09-11,4.21
2024-09-12,4.17
2024-09-13,4.22
2024-09-14,
2024-09-15,
2024-09-16,4.22
2024-09-17,4.3
2024-09-18,4.25
2024-09-19,4.23
2024-09-20,4.31
2024-09-21,
2024-09-22,
2024-09-23,4.69
2024-09-24,4.56
2024-09-25,4.5
2024-09-26,4.44
2024-09-27,4.48
2024-09-28,
2024-09-29,
2024-09-30,4.39
2024-10-01,4.52
2024-10-02,4.64
2024-10-03,4.73
2024-10-04,4.81
2024-10-05,
2024-10-06,
2024-10-07,4.95
2024-10-08,5.01
2024-10-09,5.14
2024-10-10,5.22
2024-10-11,5.32
2024-10-12,
2024-10-13,
2024-10-14,5.28
2024-10-15,5.31
2024-10-16,5.52
2024-10-17,5.34
2024-10-18,5.31
2024-10-19,
2024-10-20,
2024-10-21,5.61
2024-10-22,5.14
2024-10-23,5.35
2024-10-24,5.28
2024-10-25,4.94
2024-10-26,
2024-10-27,
2024-10-28,5.07
2024-10-29,5.68
2024-10-30,6.31
2024-10-31,6.14
2024-11-01,6.15
2024-11-02,
2024-11-03,
2024-11-04,6.4
2024-11-05,6.97
2024-11-06,7.4
2024-11-07,7.24
2024-11-08,7.1
2024-11-09,
2024-11-10,
2024-11-11,7.57
2024-11-12,7.21
2024-11-13,7.31
2024-11-14,7.01
2024-11-15,6.86
2024-11-16,
2024-11-17,
2024-11-18,6.89
2024-11-19,6.85
2024-11-20,6.65
2024-11-21,6.62
2024-11-22,6.83
2024-11-23,
2024-11-24,
2024-11-25,7.17
2024-11-26,6.99
2024-11-27,7.05
2024-11-28,
