Date,Close
2024-01-01,
2024-01-02,28.96
2024-01-03,28.7
2024-01-04,28.6
2024-01-05,28.67
2024-01-06,
2024-01-07,
2024-01-08,29.08
2024-01-09,29.02
2024-01-10,29.09
2024-01-11,29.14
2024-01-12,29.14
2024-01-13,
2024-01-14,
2024-01-15,
2024-01-16,29.02
2024-01-17,28.83
2024-01-18,29.1
2024-01-19,29.37
2024-01-20,
2024-01-21,
2024-01-22,29.43
2024-01-23,29.52
2024-01-24,29.56
2024-01-25,29.8
2024-01-26,29.81
2024-01-27,
2024-01-28,
2024-01-29,30.06
2024-01-30,29.96
2024-01-31,29.43
2024-02-01,29.84
2024-02-02,30.04
2024-02-03,
2024-02-04,
2024-02-05,29.92
2024-02-06,29.99
2024-02-07,30.15
2024-02-08,30.11
2024-02-09,30.33
2024-02-10,
2024-02-11,
2024-02-12,30.35
2024-02-13,29.8
2024-02-14,30.11
2024-02-15,30.31
2024-02-16,30.14
2024-02-17,
2024-02-18,
2024-02-19,
2024-02-20,30.05
2024-02-21,30.14
2024-02-22,30.56
2024-02-23,30.55
2024-02-24,
2024-02-25,
2024-02-26,30.44
2024-02-27,30.52
2024-02-28,30.42
2024-02-29,30.62
2024-03-01,30.82
2024-03-02,
2024-03-03,
2024-03-04,30.79
2024-03-05,30.45
2024-03-06,30.67
2024-03-07,30.92
2024-03-08,30.88
2024-03-09,
2024-03-10,
2024-03-11,30.91
2024-03-12,31.07
2024-03-13,31.12
2024-03-14,30.97
2024-03-15,30.79
2024-03-16,
2024-03-17,
2024-03-18,30.92
2024-03-19,31.07
2024-03-20,31.35
2024-03-21,31.54
2024-03-22,31.51
2024-03-23,
2024-03-24,
2024-03-25,31.46
2024-03-26,31.41
2024-03-27,31.74
2024-03-28,31.85
2024-03-29,
2024-03-30,
2024-03-31,
2024-04-01,31.8
2024-04-02,31.55
2024-04-03,31.65
2024-04-04,31.28
2024-04-05,31.58
2024-04-06,
2024-04-07,
2024-04-08,31.64
2024-04-09,31.77
2024-04-10,31.36
2024-04-11,31.54
2024-04-12,31.01
2024-04-13,
2024-04-14,
2024-04-15,30.64
2024-04-16,30.53
2024-04-17,30.4
2024-04-18,30.34
2024-04-19,30.23
2024-04-20,
2024-04-21,
2024-04-22,30.51
2024-04-23,30.87
2024-04-24,30.82
2024-04-25,30.62
2024-04-26,30.95
2024-04-27,
2024-04-28,
2024-04-29,31.02
2024-04-30,30.52
2024-05-01,30.34
2024-05-02,30.69
2024-05-03,30.9
2024-05-04,
2024-05-05,
2024-05-06,31.17
2024-05-07,31.26
2024-05-08,31.25
2024-05-09,31.48
2024-05-10,31.49
2024-05-11,
2024-05-12,
2024-05-13,31.53
2024-05-14,31.61
2024-05-15,31.89
2024-05-16,31.9
2024-05-17,31.98
2024-05-18,
2024-05-19,
2024-05-20,31.98
2024-05-21,32.01
2024-05-22,31.91
2024-05-23,31.45
2024-05-24,31.58
2024-05-25,
2024-05-26,
2024-05-27,
2024-05-28,31.49
2024-05-29,31.19
2024-05-30,31.04
2024-05-31,31.43
2024-06-01,
2024-06-02,
2024-06-03,31.36
2024-06-04,31.36
2024-06-05,31.63
2024-06-06,31.68
2024-06-07,31.55
2024-06-08,
2024-06-09,
2024-06-10,31.57
2024-06-11,31.54
2024-06-12,31.67
2024-06-13,31.62
2024-06-14,31.51
2024-06-15,
2024-06-16,
2024-06-17,31.7
2024-06-18,31.67
2024-06-19,
2024-06-20,31.73
2024-06-21,31.81
2024-06-22,
2024-06-23,
2024-06-24,31.84
2024-06-25,31.78
2024-06-26,31.89
2024-06-27,31.97
2024-06-28,31.93
2024-06-29,
2024-06-30,
2024-07-01,31.93
2024-07-02,32.18
2024-07-03,32.21
2024-07-04,
2024-07-05,32.37
2024-07-06,
2024-07-07,
2024-07-08,32.35
2024-07-09,32.25
2024-07-10,32.5
2024-07-11,32.43
2024-07-12,32.57
2024-07-13,
2024-07-14,
2024-07-15,32.62
2024-07-16,32.88
2024-07-17,32.65
2024-07-18,32.24
2024-07-19,32.04
2024-07-20,
2024-07-21,
2024-07-22,32.27
2024-07-23,32.23
2024-07-24,31.63
2024-07-25,31.5
2024-07-26,31.83
2024-07-27,
2024-07-28,
2024-07-29,31.84
2024-07-30,31.92
2024-07-31,32.22
2024-08-01,31.9
2024-08-02,31.26
2024-08-03,
2024-08-04,
2024-08-05,30.44
2024-08-06,30.55
2024-08-07,30.57
2024-08-08,31.14
2024-08-09,31.26
2024-08-10,
2024-08-11,
2024-08-12,31.19
2024-08-13,31.57
2024-08-14,31.64
2024-08-15,32.21
2024-08-16,32.35
2024-08-17,
2024-08-18,
2024-08-19,32.58
2024-08-20,32.56
2024-08-21,32.7
2024-08-22,32.5
2024-08-23,32.79
2024-08-24,
2024-08-25,
2024-08-26,32.76
2024-08-27,32.77
2024-08-28,32.61
2024-08-29,32.84
2024-08-30,33.09
2024-08-31,
2024-09-01,
2024-09-02,
2024-09-03,32.46
2024-09-04,32.4
2024-09-05,32.24
2024-09-06,31.77
2024-09-07,
2024-09-08,
2024-09-09,32.05
2024-09-10,32.08
2024-09-11,32.29
2024-09-12,32.48
2024-09-13,32.8
2024-09-14,
2024-09-15,
2024-09-16,32.91
2024-09-17,32.98
2024-09-18,32.9
2024-09-19,33.33
2024-09-20,33.11
2024-09-21,
2024-09-22,
2024-09-23,33.27
2024-09-24,33.31
2024-09-25,33.18
2024-09-26,33.39
2024-09-27,33.4
2024-09-28,
2024-09-29,
2024-09-30,33.51
2024-10-01,33.28
2024-10-02,33.29
2024-10-03,33.12
2024-10-04,33.43
2024-10-05,
2024-10-06,
2024-10-07,33.06
2024-10-08,33.27
2024-10-09,33.52
2024-10-10,33.46
2024-10-11,33.66
2024-10-12,
2024-10-13,
2024-10-14,33.82
2024-10-15,33.58
2024-10-16,33.78
2024-10-17,33.76
2024-10-18,33.93
2024-10-19,
2024-10-20,
2024-10-21,33.66
2024-10-22,33.59
2024-10-23,33.42
2024-10-24,33.52
2024-10-25,33.46
2024-10-26,
2024-10-27,
2024-10-28,33.6
2024-10-29,33.6
2024-10-30,33.44
2024-10-31,32.92
2024-11-01,33.02
2024-11-02,
2024-11-03,
2024-11-04,33.0
2024-11-05,33.35
2024-11-06,34.16
2024-11-07,34.31
2024-11-08,34.5
2024-11-09,
2024-11-10,
2024-11-11,34.74
2024-11-12,34.63
2024-11-13,34.7
2024-11-14,34.35
2024-11-15,33.96
2024-11-16,
2024-11-17,
2024-11-18,34.09
2024-11-19,34.06
2024-11-20,34.05
2024-11-21,34.36
2024-11-22,34.55
2024-11-23,
2024-11-24,
2024-11-25,34.81
2024-11-26,34.88
2024-11-27,34.8
2024-11-28,
2024-11-29,34.95
2024-11-30,
2024-12-01,
2024-12-02,35.01
2024-12-03,34.92
2024-12-04,35.19
2024-12-05,35.07
2024-12-06,35.2
2024-12-07,
2024-12-08,
2024-12-09,35.08
2024-12-10,35.01
2024-12-11,35.29
2024-12-12,35.14
2024-12-13,35.28
2024-12-14,
2024-12-15,
2024-12-16,35.54
