Date,Close
2024-01-01,
2024-01-02,30.39
2024-01-03,30.14
2024-01-04,30.27
2024-01-05,30.21
2024-01-06,
2024-01-07,
2024-01-08,30.5
2024-01-09,30.3
2024-01-10,30.36
2024-01-11,30.4
2024-01-12,30.56
2024-01-13,
2024-01-14,
2024-01-15,
2024-01-16,30.14
2024-01-17,29.91
2024-01-18,30.04
2024-01-19,30.16
2024-01-20,
2024-01-21,
2024-01-22,30.25
2024-01-23,30.21
2024-01-24,30.33
2024-01-25,30.41
2024-01-26,30.39
2024-01-27,
2024-01-28,
2024-01-29,30.43
2024-01-30,30.37
2024-01-31,30.32
2024-02-01,30.58
2024-02-02,30.4
2024-02-03,
2024-02-04,
2024-02-05,30.17
2024-02-06,30.41
2024-02-07,30.43
2024-02-08,30.35
2024-02-09,30.28
2024-02-10,
2024-02-11,
2024-02-12,30.44
2024-02-13,30.1
2024-02-14,30.28
2024-02-15,30.49
2024-02-16,30.55
2024-02-17,
2024-02-18,
2024-02-19,
2024-02-20,30.55
2024-02-21,30.56
2024-02-22,30.79
2024-02-23,30.75
2024-02-24,
2024-02-25,
2024-02-26,30.79
2024-02-27,30.79
2024-02-28,30.69
2024-02-29,30.73
2024-03-01,30.95
2024-03-02,
2024-03-03,
2024-03-04,30.92
2024-03-05,30.93
2024-03-06,31.18
2024-03-07,31.42
2024-03-08,31.39
2024-03-09,
2024-03-10,
2024-03-11,31.28
2024-03-12,31.47
2024-03-13,31.44
2024-03-14,31.36
2024-03-15,31.38
2024-03-16,
2024-03-17,
2024-03-18,31.48
2024-03-19,31.44
2024-03-20,31.72
2024-03-21,31.68
2024-03-22,31.52
2024-03-23,
2024-03-24,
2024-03-25,31.49
2024-03-26,31.6
2024-03-27,31.76
2024-03-28,31.69
2024-03-29,
2024-03-30,
2024-03-31,
2024-04-01,31.6
2024-04-02,31.54
2024-04-03,31.73
2024-04-04,31.55
2024-04-05,31.63
2024-04-06,
2024-04-07,
2024-04-08,31.81
2024-04-09,31.67
2024-04-10,31.34
2024-04-11,31.36
2024-04-12,30.93
2024-04-13,
2024-04-14,
2024-04-15,30.76
2024-04-16,30.41
2024-04-17,30.47
2024-04-18,30.53
2024-04-19,30.27
2024-04-20,
2024-04-21,
2024-04-22,30.59
2024-04-23,30.9
2024-04-24,30.91
2024-04-25,30.77
2024-04-26,30.97
2024-04-27,
2024-04-28,
2024-04-29,31.29
2024-04-30,30.95
2024-05-01,30.92
2024-05-02,31.26
2024-05-03,31.51
2024-05-04,
2024-05-05,
2024-05-06,31.78
2024-05-07,31.77
2024-05-08,31.83
2024-05-09,31.99
2024-05-10,31.97
2024-05-11,
2024-05-12,
2024-05-13,32.03
2024-05-14,32.09
2024-05-15,32.33
2024-05-16,32.21
2024-05-17,32.2
2024-05-18,
2024-05-19,
2024-05-20,32.27
2024-05-21,32.13
2024-05-22,31.92
2024-05-23,31.76
2024-05-24,32.08
2024-05-25,
2024-05-26,
2024-05-27,
2024-05-28,32.12
2024-05-29,31.72
2024-05-30,31.9
2024-05-31,32.16
2024-06-01,
2024-06-02,
2024-06-03,32.27
2024-06-04,32.01
2024-06-05,32.2
2024-06-06,32.19
2024-06-07,31.83
2024-06-08,
2024-06-09,
2024-06-10,31.87
2024-06-11,31.67
2024-06-12,31.8
2024-06-13,31.51
2024-06-14,31.31
2024-06-15,
2024-06-16,
2024-06-17,31.38
2024-06-18,31.62
2024-06-19,
2024-06-20,31.61
2024-06-21,31.56
2024-06-22,
2024-06-23,
2024-06-24,31.75
2024-06-25,31.64
2024-06-26,31.47
2024-06-27,31.52
2024-06-28,31.61
2024-06-29,
2024-06-30,
2024-07-01,31.64
2024-07-02,31.69
2024-07-03,32.02
2024-07-04,
2024-07-05,32.16
2024-07-06,
2024-07-07,
2024-07-08,32.15
2024-07-09,32.05
2024-07-10,32.27
2024-07-11,32.54
2024-07-12,32.88
2024-07-13,
2024-07-14,
2024-07-15,32.82
2024-07-16,32.99
2024-07-17,32.85
2024-07-18,32.72
2024-07-19,32.5
2024-07-20,
2024-07-21,
2024-07-22,32.61
2024-07-23,32.56
2024-07-24,32.16
2024-07-25,31.89
2024-07-26,32.29
2024-07-27,
2024-07-28,
2024-07-29,32.28
2024-07-30,32.19
2024-07-31,32.75
2024-08-01,32.04
2024-08-02,31.54
2024-08-03,
2024-08-04,
2024-08-05,30.66
2024-08-06,30.82
2024-08-07,30.96
2024-08-08,31.33
2024-08-09,31.6
2024-08-10,
2024-08-11,
2024-08-12,31.64
2024-08-13,32.04
2024-08-14,32.19
2024-08-15,32.48
2024-08-16,32.72
2024-08-17,
2024-08-18,
2024-08-19,33.0
2024-08-20,32.89
2024-08-21,33.02
2024-08-22,32.82
2024-08-23,33.27
2024-08-24,
2024-08-25,
2024-08-26,33.13
2024-08-27,33.29
2024-08-28,33.08
2024-08-29,33.04
2024-08-30,33.15
2024-08-31,
2024-09-01,
2024-09-02,
2024-09-03,32.58
2024-09-04,32.6
2024-09-05,32.7
2024-09-06,32.2
2024-09-07,
2024-09-08,
2024-09-09,32.29
2024-09-10,32.25
2024-09-11,32.3
2024-09-12,32.57
2024-09-13,32.69
2024-09-14,
2024-09-15,
2024-09-16,32.86
2024-09-17,32.83
2024-09-18,32.74
2024-09-19,33.3
2024-09-20,32.98
2024-09-21,
2024-09-22,
2024-09-23,33.12
2024-09-24,33.28
2024-09-25,33.05
2024-09-26,33.73
2024-09-27,33.57
2024-09-28,
2024-09-29,
2024-09-30,33.49
2024-10-01,33.3
2024-10-02,33.16
2024-10-03,32.93
2024-10-04,33.14
2024-10-05,
2024-10-06,
2024-10-07,32.99
2024-10-08,32.75
2024-10-09,32.71
2024-10-10,32.6
2024-10-11,32.67
2024-10-12,
2024-10-13,
2024-10-14,32.67
2024-10-15,32.49
2024-10-16,32.51
2024-10-17,32.49
2024-10-18,32.56
2024-10-19,
2024-10-20,
2024-10-21,32.24
2024-10-22,32.08
2024-10-23,31.74
2024-10-24,31.86
2024-10-25,31.61
2024-10-26,
2024-10-27,
2024-10-28,31.7
2024-10-29,31.59
2024-10-30,31.66
2024-10-31,31.4
2024-11-01,31.45
2024-11-02,
2024-11-03,
2024-11-04,31.45
2024-11-05,31.7
2024-11-06,31.53
2024-11-07,31.98
2024-11-08,31.73
2024-11-09,
2024-11-10,
2024-11-11,31.67
2024-11-12,31.32
2024-11-13,31.08
2024-11-14,30.91
2024-11-15,30.84
2024-11-16,
2024-11-17,
2024-11-18,30.91
2024-11-19,30.89
2024-11-20,30.7
2024-11-21,30.74
2024-11-22,30.87
2024-11-23,
2024-11-24,
2024-11-25,31.03
2024-11-26,30.86
2024-11-27,31.08
2024-11-28,
2024-11-29,31.34
2024-11-30,
2024-12-01,
2024-12-02,31.32
2024-12-03,31.48
2024-12-04,31.53
2024-12-05,31.78
2024-12-06,31.72
2024-12-07,
2024-12-08,
2024-12-09,31.77
2024-12-10,31.73
2024-12-11,31.83
2024-12-12,31.64
2024-12-13,31.46
2024-12-14,
2024-12-15,
2024-12-16,31.3
2024-12-17,31.14
2024-12-18,30.55
2024-12-19,30.53
2024-12-20,30.66
2024-12-21,
2024-12-22,
2024-12-23,30.68
2024-12-24,30.76
2024-12-25,
2024-12-26,30.77
2024-12-27,30.83
2024-12-28,
2024-12-29,
2024-12-30,30.71
2024-12-31,30.76
2025-01-01,
2025-01-02,30.73
2025-01-03,30.78
2025-01-04,
2025-01-05,
2025-01-06,30.93
2025-01-07,30.75
2025-01-08,30.54
2025-01-09,
2025-01-10,30.03
2025-01-11,
2025-01-12,
2025-01-13,29.99
2025-01-14,30.04
2025-01-15,30.45
2025-01-16,30.57
2025-01-17,30.64
2025-01-18,
2025-01-19,
2025-01-20,
2025-01-21,31.09
2025-01-22,31.09
2025-01-23,31.13
2025-01-24,31.33
2025-01-25,
2025-01-26,
2025-01-27,31.25
2025-01-28,31.23
2025-01-29,31.21
2025-01-30,31.46
2025-01-31,31.24
2025-02-01,
2025-02-02,
2025-02-03,30.98
2025-02-04,31.2
2025-02-05,31.39
2025-02-06,31.6
2025-02-07,31.45
2025-02-08,
2025-02-09,
2025-02-10,31.63
2025-02-11,31.72
2025-02-12,31.77
2025-02-13,32.11
2025-02-14,32.14
2025-02-15,
2025-02-16,
2025-02-17,
2025-02-18,32.29
2025-02-19,32.13
2025-02-20,32.22
2025-02-21,32.07
2025-02-22,
2025-02-23,
2025-02-24,32.09
2025-02-25,32.14
2025-02-26,32.23
2025-02-27,31.88
2025-02-28,31.76
2025-03-01,
2025-03-02,
2025-03-03,31.86
2025-03-04,31.88
2025-03-05,32.59
2025-03-06,32.47
2025-03-07,32.73
2025-03-08,
2025-03-09,
2025-03-10,32.23
2025-03-11,32.2
2025-03-12,32.42
2025-03-13,32.21
2025-03-14,32.73
2025-03-15,
2025-03-16,
2025-03-17,33.01
2025-03-18,33.1
2025-03-19,33.15
2025-03-20,33.07
2025-03-21,32.87
2025-03-22,
2025-03-23,
2025-03-24,32.84
2025-03-25,32.98
2025-03-26,32.84
2025-03-27,32.93
2025-03-28,32.66
2025-03-29,
2025-03-30,
2025-03-31,32.28
2025-04-01,32.42
2025-04-02,32.48
2025-04-03,32.06
2025-04-04,30.34
2025-04-05,
2025-04-06,
2025-04-07,29.46
2025-04-08,29.64
2025-04-09,30.85
2025-04-10,30.88
2025-04-11,31.58
2025-04-12,
2025-04-13,
2025-04-14,32.03
2025-04-15,32.27
2025-04-16,32.23
2025-04-17,32.51
2025-04-18,
2025-04-19,
2025-04-20,
2025-04-21,32.59
2025-04-22,32.79
2025-04-23,32.91
2025-04-24,33.23
2025-04-25,33.32
2025-04-26,
2025-04-27,
2025-04-28,33.52
2025-04-29,33.61
2025-04-30,33.63
2025-05-01,33.53
2025-05-02,33.94
2025-05-03,
2025-05-04,
2025-05-05,34.03
2025-05-06,34.27
2025-05-07,34.27
2025-05-08,34.12
2025-05-09,34.41
2025-05-10,
2025-05-11,
2025-05-12,34.44
2025-05-13,34.72
2025-05-14,34.58
2025-05-15,34.7
2025-05-16,34.82
2025-05-17,
2025-05-18,
2025-05-19,35.06
2025-05-20,35.11
2025-05-21,35.03
2025-05-22,35.03
2025-05-23,35.29
2025-05-24,
2025-05-25,
2025-05-26,
2025-05-27,35.54
2025-05-28,35.26
2025-05-29,35.41
2025-05-30,35.37
2025-05-31,
2025-06-01,
2025-06-02,35.67
2025-06-03,35.55
2025-06-04,35.71
2025-06-05,35.73
2025-06-06,35.72
2025-06-07,
2025-06-08,
2025-06-09,35.87
2025-06-10,35.92
2025-06-11,36.06
2025-06-12,36.19
2025-06-13,35.82
2025-06-14,
2025-06-15,
2025-06-16,35.98
2025-06-17,35.72
2025-06-18,35.72
2025-06-19,
2025-06-20,35.81
2025-06-21,
2025-06-22,
2025-06-23,35.66
2025-06-24,36.04
2025-06-25,36.02
2025-06-26,36.43
2025-06-27,36.69
2025-06-28,
2025-06-29,
2025-06-30,36.8
2025-07-01,36.78
2025-07-02,36.78
2025-07-03,36.85
2025-07-04,
2025-07-05,
2025-07-06,
2025-07-07,36.46
2025-07-08,36.65
2025-07-09,36.71
2025-07-10,36.74
2025-07-11,36.55
2025-07-12,
2025-07-13,
2025-07-14,36.52
2025-07-15,36.31
2025-07-16,36.39
2025-07-17,36.55
2025-07-18,36.52
2025-07-19,
2025-07-20,
2025-07-21,36.71
2025-07-22,36.71
2025-07-23,37.15
2025-07-24,37.11
2025-07-25,36.91
2025-07-26,
2025-07-27,
2025-07-28,36.57
2025-07-29,36.55
2025-07-30,36.24
2025-07-31,36.04
2025-08-01,36.23
2025-08-02,
2025-08-03,
2025-08-04,36.55
2025-08-05,36.7
2025-08-06,36.96
2025-08-07,37.18
2025-08-08,37.35
2025-08-09,
2025-08-10,
2025-08-11,37.19
2025-08-12,37.46
2025-08-13,37.56
2025-08-14,37.3
2025-08-15,37.41
2025-08-16,
2025-08-17,
