Symbol,start_date,end_date,n_change,n_gain,gain_ratio,relative_change,date_trailing_end,t,t_gain_sign,t_gain_sign_ratio,t_relative_change,t_harmonic_mean,t_rank_harmonic_mean
AMLX,2024-01-02,2025-08-15,406,203,0.5,-0.47,2025-06-20,40,22,0.55,0.5588235294117647,0.5544,25
SCS,2024-01-02,2025-08-15,406,199,0.49,0.29000000000000004,2025-06-20,40,21,0.52,0.5925925925925926,0.5539,26
SOUN,2024-01-02,2025-08-15,406,181,0.45,6.5,2025-06-20,40,19,0.48,0.6304347826086958,0.545,27
BWMX,2024-01-02,2025-08-15,406,181,0.45,0.1299999999999999,2025-06-20,40,24,0.6,0.48684210526315774,0.5375,28
IVZ,2024-01-02,2025-08-15,406,218,0.54,0.29000000000000004,2025-06-20,40,26,0.65,0.43333333333333335,0.52,29
CLF,2024-01-02,2025-08-15,406,186,0.46,-0.47,2025-06-20,40,21,0.52,0.5142857142857145,0.5171,30
BW,2024-01-02,2025-08-15,406,182,0.45,0.06000000000000005,2025-06-20,40,18,0.45,0.606060606060606,0.5165,31
ALB,2024-01-02,2025-08-15,406,195,0.48,-0.42000000000000004,2025-06-20,40,24,0.6,0.44999999999999973,0.5143,32
CLS,2024-01-02,2025-08-15,406,231,0.57,5.91,2025-06-20,40,24,0.6,0.44560669456066937,0.5114,33
HOOD,2024-01-02,2025-08-15,406,231,0.57,8.23,2025-06-20,40,23,0.57,0.4535433070866144,0.5051,34
MBI,2024-01-02,2025-08-15,406,201,0.5,0.09000000000000008,2025-06-20,40,23,0.57,0.45333333333333337,0.505,35
RGTI,2024-01-02,2025-08-15,406,190,0.47,17.1,2025-06-20,40,20,0.5,0.5058236272878538,0.5029,36
DDD,2024-01-02,2025-08-15,406,169,0.42,-0.6699999999999999,2025-06-20,40,20,0.5,0.5,0.5,37
RBCN,2024-01-02,2025-08-15,406,122,0.3,3.6399999999999997,2025-06-20,40,17,0.42,0.616724738675958,0.4997,38
POWL,2024-01-02,2025-08-15,406,210,0.52,1.8399999999999999,2025-06-20,40,22,0.55,0.44897959183673475,0.4944,39
GPRO,2024-01-02,2025-08-15,406,167,0.41,-0.61,2025-06-20,40,22,0.55,0.4444444444444444,0.4916,40
BYON,2024-01-02,2025-08-15,406,165,0.41,-0.6699999999999999,2025-06-20,40,19,0.48,0.5,0.4898,41
RKLB,2024-01-02,2025-08-15,406,209,0.51,7.34,2025-06-20,40,20,0.5,0.47349823321554774,0.4864,42
PX,2024-01-02,2025-08-15,406,213,0.52,0.33000000000000007,2025-06-20,40,25,0.62,0.40000000000000013,0.4863,43
NIO,2024-01-02,2025-08-15,406,185,0.46,-0.43000000000000005,2025-06-20,40,22,0.55,0.4249999999999998,0.4795,44
SPTN,2024-01-02,2025-08-15,406,196,0.48,0.17999999999999994,2025-06-20,40,18,0.45,0.5128205128205128,0.4794,45
AMD,2024-01-02,2025-08-15,406,205,0.5,0.28,2025-06-20,40,26,0.65,0.37634408602150526,0.4767,46
CYD,2024-01-02,2025-08-15,406,208,0.51,2.71,2025-06-20,40,24,0.6,0.39473684210526305,0.4762,47
TME,2024-01-02,2025-08-15,406,208,0.51,1.9900000000000002,2025-06-20,40,25,0.62,0.3842592592592593,0.4745,48
CIA,2024-01-02,2025-08-15,406,207,0.51,0.8700000000000001,2025-06-20,40,23,0.57,0.40601503759398505,0.4742,49
HBI,2024-01-02,2025-08-15,406,193,0.48,0.43999999999999995,2025-06-20,40,19,0.48,0.4545454545454546,0.4669,50
EMBC,2024-01-02,2025-08-15,406,192,0.47,-0.22999999999999998,2025-06-20,40,22,0.55,0.3999999999999999,0.4632,51
UAL,2024-01-02,2025-08-15,406,210,0.52,1.48,2025-06-20,40,25,0.62,0.3626373626373627,0.4576,52
INDI,2024-01-02,2025-08-15,406,180,0.44,-0.4,2025-06-20,40,19,0.48,0.4285714285714286,0.4528,53
VNET,2024-01-02,2025-08-15,406,191,0.47,1.88,2025-06-20,40,19,0.48,0.41871921182266014,0.4473,54
APP,2024-01-02,2025-08-15,406,225,0.55,10.31,2025-06-20,40,24,0.6,0.35125448028673856,0.4431,55
FOR,2024-01-02,2025-08-15,406,195,0.48,-0.17000000000000004,2025-06-20,40,21,0.52,0.3833333333333333,0.4413,56
FSLR,2024-01-02,2025-08-15,406,200,0.49,0.15999999999999992,2025-06-20,40,21,0.52,0.38095238095238093,0.4397,57
CRDO,2024-01-02,2025-08-15,406,220,0.54,5.35,2025-06-20,40,22,0.55,0.36559139784946226,0.4392,58
CTKB,2024-01-02,2025-08-15,406,190,0.47,-0.55,2025-06-20,40,22,0.55,0.36363636363636354,0.4378,59
CRNC,2024-01-02,2025-08-15,406,184,0.45,-0.38,2025-06-20,40,21,0.52,0.37777777777777777,0.4376,60
BHC,2024-01-02,2025-08-15,406,206,0.51,0.07000000000000006,2025-06-20,40,23,0.57,0.35443037974683556,0.4371,61
NUVB,2024-01-02,2025-08-15,406,183,0.45,0.75,2025-06-20,40,19,0.48,0.3999999999999999,0.4364,62
GDOT,2024-01-02,2025-08-15,406,209,0.51,0.3700000000000001,2025-06-20,40,20,0.5,0.38383838383838387,0.4343,63
DHI,2024-01-02,2025-08-15,406,206,0.51,0.1200000000000001,2025-06-20,40,25,0.62,0.3333333333333335,0.4336,64
WOLF,2024-01-02,2025-08-15,406,178,0.44,-0.97,2025-06-20,40,15,0.38,0.5,0.4318,65
MNMD,2024-01-02,2025-08-15,406,195,0.48,1.65,2025-06-20,40,21,0.52,0.35897435897435903,0.4247,66
TPB,2024-01-02,2025-08-15,406,222,0.55,2.82,2025-06-20,40,23,0.57,0.3356643356643356,0.4225,67
LPSN,2024-01-02,2025-08-15,406,171,0.42,-0.73,2025-06-20,40,21,0.52,0.3500000000000001,0.4184,68
CELH,2024-01-02,2025-08-15,406,189,0.47,-0.030000000000000027,2025-06-20,40,23,0.57,0.3287671232876712,0.417,69
ABCL,2024-01-02,2025-08-15,406,184,0.45,-0.19999999999999996,2025-06-20,40,22,0.55,0.3333333333333335,0.4151,70
SHOP,2024-01-02,2025-08-15,406,214,0.53,0.9199999999999999,2025-06-20,40,22,0.55,0.33333333333333326,0.4151,70
TILE,2024-01-02,2025-08-15,406,202,0.5,1.12,2025-06-20,40,23,0.57,0.32499999999999996,0.414,72
TARS,2024-01-02,2025-08-15,406,201,0.5,1.69,2025-06-20,40,22,0.55,0.33168316831683176,0.4138,73
TBBK,2024-01-02,2025-08-15,406,219,0.54,0.72,2025-06-20,40,28,0.7,0.29323308270676685,0.4133,74
TIGR,2024-01-02,2025-08-15,406,193,0.48,1.63,2025-06-20,40,21,0.52,0.34183673469387754,0.4125,75
TRIP,2024-01-02,2025-08-15,406,204,0.5,-0.16000000000000003,2025-06-20,40,19,0.48,0.35483870967741926,0.408,76
AEO,2024-01-02,2025-08-15,406,194,0.48,-0.35,2025-06-20,40,19,0.48,0.35416666666666674,0.4076,77
UP,2024-01-02,2025-08-15,406,186,0.46,-0.53,2025-06-20,40,20,0.5,0.34285714285714297,0.4068,78
CDXS,2024-01-02,2025-08-15,406,193,0.48,-0.040000000000000036,2025-06-20,40,22,0.55,0.31506849315068486,0.4006,79
VC,2024-01-02,2025-08-15,406,188,0.46,-0.040000000000000036,2025-06-20,40,20,0.5,0.33333333333333326,0.4,80
URI,2024-01-02,2025-08-15,406,210,0.52,0.6299999999999999,2025-06-20,40,25,0.62,0.2936507936507935,0.3985,81
LVS,2024-01-02,2025-08-15,406,212,0.52,0.08000000000000007,2025-06-20,40,26,0.65,0.2857142857142858,0.3969,82
SNPS,2024-01-02,2025-08-15,406,212,0.52,0.24,2025-06-20,40,21,0.52,0.3191489361702129,0.3955,83
GILT,2024-01-02,2025-08-15,406,185,0.46,0.41999999999999993,2025-06-20,40,18,0.45,0.35238095238095224,0.3953,84
CHRW,2024-01-02,2025-08-15,406,206,0.51,0.44999999999999996,2025-06-20,40,22,0.55,0.30630630630630606,0.3935,85
CDE,2024-01-02,2025-08-15,406,206,0.51,2.65,2025-06-20,40,21,0.52,0.31294964028776984,0.3907,86
EBAY,2024-01-02,2025-08-15,406,224,0.55,1.3599999999999999,2025-06-20,40,23,0.57,0.29670329670329654,0.3903,87
CMI,2024-01-02,2025-08-15,406,220,0.54,0.71,2025-06-20,40,29,0.72,0.2666666666666666,0.3892,88
BBVA,2024-01-02,2025-08-15,406,228,0.56,1.33,2025-06-20,40,24,0.6,0.28729281767955794,0.3885,89
AES,2024-01-02,2025-08-15,406,202,0.5,-0.25,2025-06-20,40,23,0.57,0.2931034482758621,0.3871,90
GLW,2024-01-02,2025-08-15,406,222,0.55,1.23,2025-06-20,40,22,0.55,0.2965116279069768,0.3853,91
JMIGX,2024-01-02,2025-08-15,406,209,0.51,0.27,2025-06-20,40,24,0.6,0.2828282828282829,0.3844,92
WDC,2024-01-02,2025-08-15,406,217,0.53,0.96,2025-06-20,40,27,0.68,0.26451612903225796,0.3809,93
NCLH,2024-01-02,2025-08-15,406,212,0.52,0.33000000000000007,2025-06-20,40,22,0.55,0.2912621359223302,0.3808,94
PLTR,2024-01-02,2025-08-15,406,220,0.54,9.69,2025-06-20,40,22,0.55,0.2910628019323671,0.3807,95
MHK,2024-01-02,2025-08-15,406,202,0.5,0.21999999999999997,2025-06-20,40,23,0.57,0.28421052631578947,0.3793,96
WS,2024-01-02,2025-08-15,406,199,0.49,0.20999999999999996,2025-06-20,40,22,0.55,0.2872340425531916,0.3774,97
JMCGX,2024-01-02,2025-08-15,406,209,0.51,0.26,2025-06-20,40,24,0.6,0.2727272727272727,0.375,98
JBLU,2024-01-02,2025-08-15,406,211,0.52,-0.010000000000000009,2025-06-20,40,19,0.48,0.30263157894736836,0.3712,99
OSK,2024-01-02,2025-08-15,406,210,0.52,0.33000000000000007,2025-06-20,40,22,0.55,0.27884615384615397,0.3701,100
KELYA,2024-01-02,2025-08-15,406,201,0.5,-0.35,2025-06-20,40,27,0.68,0.25,0.3656,101
PHM,2024-01-02,2025-08-15,406,203,0.5,0.28,2025-06-20,40,23,0.57,0.26732673267326734,0.364,102
Z,2024-01-02,2025-08-15,406,209,0.51,0.49,2025-06-20,40,26,0.65,0.25210084033613445,0.3633,103
INCY,2024-01-02,2025-08-15,406,217,0.53,0.33000000000000007,2025-06-20,40,23,0.57,0.2666666666666666,0.3633,103
DAL,2024-01-02,2025-08-15,406,204,0.5,0.52,2025-06-20,40,21,0.52,0.277310924369748,0.3617,105
NVDA,2024-01-02,2025-08-15,406,227,0.56,2.75,2025-06-20,40,25,0.62,0.2541806020066888,0.3605,106
NKE,2024-01-02,2025-08-15,406,198,0.49,-0.26,2025-06-20,40,21,0.52,0.27586206896551735,0.3605,106
GCI,2024-01-02,2025-08-15,406,193,0.48,0.78,2025-06-20,40,20,0.5,0.28057553956834536,0.3594,108
EXPE,2024-01-02,2025-08-15,406,214,0.53,0.3999999999999999,2025-06-20,40,23,0.57,0.26126126126126104,0.3583,109
APLD,2024-01-02,2025-08-15,406,195,0.48,1.02,2025-06-20,40,14,0.35,0.3648648648648649,0.3573,110
THRM,2024-01-02,2025-08-15,406,181,0.45,-0.32999999999999996,2025-06-20,40,22,0.55,0.26415094339622636,0.3569,111
LOB,2024-01-02,2025-08-15,406,203,0.5,-0.22999999999999998,2025-06-20,40,27,0.68,0.24193548387096775,0.3569,111
BILI,2024-01-02,2025-08-15,406,204,0.5,1.1400000000000001,2025-06-20,40,23,0.57,0.2588235294117649,0.356,113
MTCH,2024-01-02,2025-08-15,406,204,0.5,0.07000000000000006,2025-06-20,40,23,0.57,0.2588235294117649,0.356,113
BWA,2024-01-02,2025-08-15,406,216,0.53,0.17999999999999994,2025-06-20,40,21,0.52,0.26881720430107503,0.3544,115
CUBI,2024-01-02,2025-08-15,406,205,0.5,0.17999999999999994,2025-06-20,40,21,0.52,0.26881720430107503,0.3544,115
SANA,2024-01-02,2025-08-15,406,179,0.44,-0.20999999999999996,2025-06-20,40,20,0.5,0.27419354838709675,0.3542,117
IOVA,2024-01-02,2025-08-15,406,179,0.44,-0.69,2025-06-20,40,18,0.45,0.29166666666666674,0.3539,118
KGC,2024-01-02,2025-08-15,406,229,0.56,2.33,2025-06-20,40,25,0.62,0.24719101123595522,0.3535,119
BX,2024-01-02,2025-08-15,406,210,0.52,0.3999999999999999,2025-06-20,40,24,0.6,0.24999999999999978,0.3529,120
TEL,2024-01-02,2025-08-15,406,217,0.53,0.5,2025-06-20,40,26,0.65,0.2396694214876034,0.3502,121
CCL,2024-01-02,2025-08-15,406,210,0.52,0.72,2025-06-20,40,22,0.55,0.2554744525547443,0.3489,122
AMWD,2024-01-02,2025-08-15,406,192,0.47,-0.31000000000000005,2025-06-20,40,22,0.55,0.2545454545454544,0.348,123
LEN,2024-01-02,2025-08-15,406,203,0.5,-0.050000000000000044,2025-06-20,40,23,0.57,0.25,0.3476,124
TMCI,2024-01-02,2025-08-15,406,187,0.46,-0.44999999999999996,2025-06-20,40,23,0.57,0.25,0.3476,124
TER,2024-01-02,2025-08-15,406,205,0.5,0.050000000000000044,2025-06-20,40,20,0.5,0.2650602409638556,0.3465,126
LNC,2024-01-02,2025-08-15,406,224,0.55,0.6399999999999999,2025-06-20,40,24,0.6,0.2424242424242422,0.3453,127
AMBA,2024-01-02,2025-08-15,406,210,0.52,0.1100000000000001,2025-06-20,40,17,0.42,0.2906976744186047,0.3436,128
AAL,2024-01-02,2025-08-15,406,202,0.5,-0.020000000000000018,2025-06-20,40,24,0.6,0.240506329113924,0.3434,129
RCKY,2024-01-02,2025-08-15,406,194,0.48,-0.050000000000000044,2025-06-20,40,19,0.48,0.2666666666666666,0.3429,130
TMO,2024-01-02,2025-08-15,406,199,0.49,-0.09999999999999998,2025-06-20,40,25,0.62,0.23287671232876717,0.3386,131
IDXX,2024-01-02,2025-08-15,406,198,0.49,0.18999999999999995,2025-06-20,40,23,0.57,0.23958333333333326,0.3374,132
MLKN,2024-01-02,2025-08-15,406,194,0.48,-0.16000000000000003,2025-06-20,40,20,0.5,0.25373134328358193,0.3366,133
IX,2024-01-02,2025-08-15,406,216,0.53,0.48,2025-06-20,40,27,0.68,0.22314049586776852,0.336,134
GOOGL,2024-01-02,2025-08-15,406,231,0.57,0.48,2025-06-20,40,27,0.68,0.22314049586776852,0.336,134
GOOG,2024-01-02,2025-08-15,406,234,0.58,0.48,2025-06-20,40,27,0.68,0.22314049586776852,0.336,134
IQV,2024-01-02,2025-08-15,406,194,0.48,-0.17000000000000004,2025-06-20,40,22,0.55,0.23880597014925353,0.333,137
WYNN,2024-01-02,2025-08-15,406,196,0.48,0.17999999999999994,2025-06-20,40,21,0.52,0.24210526315789482,0.3304,138
PWP,2024-01-02,2025-08-15,406,208,0.51,0.8500000000000001,2025-06-20,40,25,0.62,0.22516556291390732,0.3304,138
ALLE,2024-01-02,2025-08-15,406,217,0.53,0.3799999999999999,2025-06-20,40,26,0.65,0.22123893805309747,0.3301,140
SOC,2024-01-02,2025-08-15,406,205,0.5,1.33,2025-06-20,40,20,0.5,0.2459893048128341,0.3297,141
EL,2024-01-02,2025-08-15,406,193,0.48,-0.35,2025-06-20,40,24,0.6,0.2264150943396226,0.3288,142
ASYS,2024-01-02,2025-08-15,406,184,0.45,0.16999999999999993,2025-06-20,40,20,0.5,0.24468085106382986,0.3286,143
AVGO,2024-01-02,2025-08-15,406,220,0.54,1.88,2025-06-20,40,24,0.6,0.225531914893617,0.3278,144
ARQT,2024-01-02,2025-08-15,406,201,0.5,3.92,2025-06-20,40,25,0.62,0.22084367245657566,0.3257,145
ALK,2024-01-02,2025-08-15,406,203,0.5,0.5,2025-06-20,40,24,0.6,0.2195121951219512,0.3214,146
ORCL,2024-01-02,2025-08-15,406,228,0.56,1.4300000000000002,2025-06-20,40,27,0.68,0.20895522388059717,0.3197,147
TLK,2024-01-02,2025-08-15,406,194,0.48,-0.12,2025-06-20,40,19,0.48,0.23943661971830998,0.3195,148
SRAD,2024-01-02,2025-08-15,406,228,0.56,1.81,2025-06-20,40,23,0.57,0.22173913043478266,0.3193,149
MFG,2024-01-02,2025-08-15,406,212,0.52,1.0699999999999998,2025-06-20,40,22,0.55,0.2248520710059172,0.3192,150
AUR,2024-01-02,2025-08-15,406,194,0.48,0.71,2025-06-20,40,23,0.57,0.22142857142857153,0.319,151
AX,2024-01-02,2025-08-15,406,201,0.5,0.6000000000000001,2025-06-20,40,23,0.57,0.22137404580152675,0.3189,152
MAS,2024-01-02,2025-08-15,406,208,0.51,0.1399999999999999,2025-06-20,40,25,0.62,0.21276595744680837,0.3168,153
ACLS,2024-01-02,2025-08-15,406,194,0.48,-0.35,2025-06-20,40,21,0.52,0.2264150943396226,0.3155,154
SUMCF,2024-01-02,2025-08-15,406,156,0.38,-0.43999999999999995,2025-06-20,40,23,0.57,0.21739130434782616,0.3147,155
TLYS,2024-01-02,2025-08-15,406,169,0.42,-0.8,2025-06-20,40,17,0.42,0.25,0.3134,156
MGA,2024-01-02,2025-08-15,406,211,0.52,-0.18999999999999995,2025-06-20,40,25,0.62,0.20895522388059695,0.3126,157
OKLO,2024-01-02,2025-08-15,406,201,0.5,5.7,2025-06-20,40,20,0.5,0.2248628884826327,0.3102,158
FAST,2024-01-02,2025-08-15,406,206,0.51,0.6000000000000001,2025-06-20,40,26,0.65,0.20300751879699241,0.3094,159
IHS,2024-01-02,2025-08-15,406,188,0.46,0.5900000000000001,2025-06-20,40,22,0.55,0.2137404580152671,0.3078,160
MLNK,2024-01-02,2025-08-15,406,194,0.48,-0.15000000000000002,2025-06-20,40,16,0.4,0.24999999999999978,0.3077,161
CMA,2024-01-02,2025-08-15,406,208,0.51,0.30000000000000004,2025-06-20,40,25,0.62,0.20370370370370372,0.3067,162
JKS,2024-01-02,2025-08-15,406,191,0.47,-0.24,2025-06-20,40,16,0.4,0.24590163934426235,0.3046,163
EZPW,2024-01-02,2025-08-15,406,197,0.49,0.8400000000000001,2025-06-20,40,22,0.55,0.21052631578947367,0.3045,164
VTRS,2024-01-02,2025-08-15,406,197,0.49,0.0,2025-06-20,40,23,0.57,0.20481927710843384,0.3014,165
RCUS,2024-01-02,2025-08-15,406,192,0.47,-0.47,2025-06-20,40,23,0.57,0.20454545454545459,0.3011,166
C,2024-01-02,2025-08-15,406,220,0.54,0.8700000000000001,2025-06-20,40,25,0.62,0.19871794871794868,0.301,167
NMR,2024-01-02,2025-08-15,406,221,0.54,0.8,2025-06-20,40,24,0.6,0.19999999999999996,0.3,168
AMPH,2024-01-02,2025-08-15,406,186,0.46,-0.52,2025-06-20,40,17,0.42,0.23076923076923062,0.2979,169
ANF,2024-01-02,2025-08-15,406,200,0.49,0.030000000000000027,2025-06-20,40,24,0.6,0.1976744186046513,0.2974,170
LOW,2024-01-02,2025-08-15,406,212,0.52,0.18999999999999995,2025-06-20,40,27,0.68,0.18999999999999995,0.297,171
NEM,2024-01-02,2025-08-15,406,222,0.55,0.76,2025-06-20,40,24,0.6,0.19727891156462585,0.2969,172
DBD,2024-01-02,2025-08-15,406,219,0.54,1.1800000000000002,2025-06-20,40,26,0.65,0.1912568306010929,0.2956,173
IPGP,2024-01-02,2025-08-15,406,214,0.53,-0.26,2025-06-20,40,25,0.62,0.19354838709677424,0.295,174
RYVYX,2024-01-02,2025-08-15,406,230,0.57,0.73,2025-06-20,40,25,0.62,0.193103448275862,0.2945,175
RYVLX,2024-01-02,2025-08-15,406,230,0.57,0.73,2025-06-20,40,25,0.62,0.193103448275862,0.2945,175
UOPIX,2024-01-02,2025-08-15,406,227,0.56,0.73,2025-06-20,40,25,0.62,0.193103448275862,0.2945,175
EFXT,2024-01-02,2025-08-15,406,215,0.53,1.21,2025-06-20,40,22,0.55,0.20108695652173902,0.2945,175
REVG,2024-01-02,2025-08-15,406,210,0.52,2.48,2025-06-20,40,22,0.55,0.19999999999999996,0.2933,179
SAN,2024-01-02,2025-08-15,406,231,0.57,1.4500000000000002,2025-06-20,40,26,0.65,0.1893203883495147,0.2932,180
TPR,2024-01-02,2025-08-15,406,217,0.53,1.7400000000000002,2025-06-20,40,25,0.62,0.19130434782608718,0.2924,181
BTI,2024-01-02,2025-08-15,406,239,0.59,1.17,2025-06-20,40,27,0.68,0.18579234972677594,0.2918,182
UOPSX,2024-01-02,2025-08-15,406,226,0.56,0.7,2025-06-20,40,25,0.62,0.18881118881118875,0.2895,183
GCCAX,2024-01-02,2025-08-15,406,197,0.49,-0.09999999999999998,2025-06-20,40,21,0.52,0.19999999999999996,0.2889,184
GCCHX,2024-01-02,2025-08-15,406,196,0.48,-0.09999999999999998,2025-06-20,40,21,0.52,0.19999999999999996,0.2889,184
GCCLX,2024-01-02,2025-08-15,406,198,0.49,-0.09999999999999998,2025-06-20,40,21,0.52,0.19999999999999996,0.2889,184
RYCCX,2024-01-02,2025-08-15,406,230,0.57,0.71,2025-06-20,40,25,0.62,0.1875,0.2879,187
RIOT,2024-01-02,2025-08-15,406,188,0.46,-0.26,2025-06-20,40,22,0.55,0.19354838709677424,0.2863,188
IPHA,2024-01-02,2025-08-15,406,187,0.46,-0.18999999999999995,2025-06-20,40,15,0.38,0.2272727272727273,0.2844,189
FET,2024-01-02,2025-08-15,406,204,0.5,0.040000000000000036,2025-06-20,40,21,0.52,0.1954022988505748,0.2841,190
HAS,2024-01-02,2025-08-15,406,218,0.54,0.74,2025-06-20,40,25,0.62,0.18367346938775508,0.2834,191
JNJ,2024-01-02,2025-08-15,406,220,0.54,0.15999999999999992,2025-06-20,40,25,0.62,0.18367346938775508,0.2834,191
SGMO,2024-01-02,2025-08-15,406,173,0.43,0.040000000000000036,2025-06-20,40,12,0.3,0.2682926829268293,0.2833,193
VECO,2024-01-02,2025-08-15,406,193,0.48,-0.21999999999999997,2025-06-20,40,19,0.48,0.19999999999999996,0.2824,194
YALA,2024-01-02,2025-08-15,406,195,0.48,0.29000000000000004,2025-06-20,40,18,0.45,0.20560747663551404,0.2823,195
ATUS,2024-01-02,2025-08-15,406,194,0.48,-0.26,2025-06-20,40,21,0.52,0.19354838709677424,0.2821,196
AMCX,2024-01-02,2025-08-15,406,199,0.49,-0.63,2025-06-20,40,21,0.52,0.19354838709677424,0.2821,196
AMG,2024-01-02,2025-08-15,406,220,0.54,0.45999999999999996,2025-06-20,40,23,0.57,0.1869918699186992,0.2816,198
ETSY,2024-01-02,2025-08-15,406,206,0.51,-0.18000000000000005,2025-06-20,40,22,0.55,0.18840579710144922,0.2807,199
HUM,2024-01-02,2025-08-15,406,212,0.52,-0.38,2025-06-20,40,20,0.5,0.1923076923076923,0.2778,200
STX,2024-01-02,2025-08-15,406,215,0.53,0.95,2025-06-20,40,21,0.52,0.18902439024390238,0.2773,201
PVH,2024-01-02,2025-08-15,406,195,0.48,-0.37,2025-06-20,40,21,0.52,0.18867924528301883,0.2769,202
GRC,2024-01-02,2025-08-15,406,210,0.52,0.21999999999999997,2025-06-20,40,22,0.55,0.18446601941747565,0.2763,203
AMBC,2024-01-02,2025-08-15,406,201,0.5,-0.5,2025-06-20,40,20,0.5,0.19047619047619047,0.2759,204
CDNS,2024-01-02,2025-08-15,406,212,0.52,0.33000000000000007,2025-06-20,40,21,0.52,0.1875,0.2756,205
BTDR,2024-01-02,2025-08-15,406,206,0.51,0.51,2025-06-20,40,20,0.5,0.1889763779527558,0.2743,206
BA,2024-01-02,2025-08-15,406,205,0.5,-0.06999999999999995,2025-06-20,40,24,0.6,0.17721518987341778,0.2736,207
IDCC,2024-01-02,2025-08-15,406,220,0.54,1.5899999999999999,2025-06-20,40,20,0.5,0.18807339449541272,0.2733,208
AMKR,2024-01-02,2025-08-15,406,204,0.5,-0.22999999999999998,2025-06-20,40,21,0.52,0.18461538461538463,0.2725,209
GM,2024-01-02,2025-08-15,406,232,0.57,0.5900000000000001,2025-06-20,40,26,0.65,0.1691176470588236,0.2684,210
NUE,2024-01-02,2025-08-15,406,203,0.5,-0.15000000000000002,2025-06-20,40,21,0.52,0.18055555555555558,0.268,211
PLCE,2024-01-02,2025-08-15,406,172,0.42,-0.8,2025-06-20,40,22,0.55,0.17647058823529416,0.2672,212
CCSI,2024-01-02,2025-08-15,406,206,0.51,0.050000000000000044,2025-06-20,40,21,0.52,0.1797752808988764,0.2672,212
DAKT,2024-01-02,2025-08-15,406,211,0.52,0.97,2025-06-20,40,21,0.52,0.17964071856287434,0.267,214
NOC,2024-01-02,2025-08-15,406,220,0.54,0.27,2025-06-20,40,27,0.68,0.16513761467889898,0.2657,215
MUFG,2024-01-02,2025-08-15,406,225,0.55,0.95,2025-06-20,40,22,0.55,0.17469879518072284,0.2652,216
