Symbol,start_date,end_date,n_change,n_gain,gain_ratio,relative_change,date_trailing_end,t,t_gain_sign,t_gain_sign_ratio,t_relative_change,t_harmonic_mean,t_rank_harmonic_mean
RUN,2024-01-02,2025-08-15,406,191,0.47,-0.28,2025-08-11,5,1,0.2,0.19999999999999996,0.3333,25
TLYS,2024-01-02,2025-08-15,406,169,0.42,-0.8,2025-08-11,5,3,0.6,0.17647058823529416,0.3333,25
INDI,2024-01-02,2025-08-15,406,180,0.44,-0.4,2025-08-11,5,2,0.4,0.17647058823529416,0.3243,27
JZ,2024-01-02,2025-08-15,406,164,0.4,-0.9299999999999999,2025-08-11,5,3,0.6,0.16666666666666674,0.3158,28
ATUS,2024-01-02,2025-08-15,406,194,0.48,-0.26,2025-08-11,5,4,0.8,0.15625,0.3008,29
CCO,2024-01-02,2025-08-15,406,169,0.42,-0.32999999999999996,2025-08-11,5,3,0.6,0.15517241379310365,0.2951,30
QURE,2024-01-02,2025-08-15,406,187,0.46,1.33,2025-08-11,5,5,1.0,0.14215686274509798,0.2765,31
AAL,2024-01-02,2025-08-15,406,202,0.5,-0.020000000000000018,2025-08-11,5,3,0.6,0.13953488372093026,0.2667,32
U,2024-01-02,2025-08-15,406,199,0.49,-0.020000000000000018,2025-08-11,5,3,0.6,0.13953488372093026,0.2667,32
GTLB,2024-01-02,2025-08-15,406,200,0.49,-0.26,2025-08-11,5,3,0.6,0.1384615384615384,0.2647,34
DDD,2024-01-02,2025-08-15,406,169,0.42,-0.6699999999999999,2025-08-11,5,2,0.4,0.13793103448275867,0.2581,35
UAL,2024-01-02,2025-08-15,406,210,0.52,1.48,2025-08-11,5,4,0.8,0.13242009132420085,0.2564,36
NXT,2024-01-02,2025-08-15,406,194,0.48,0.28,2025-08-11,5,3,0.6,0.1327433628318586,0.2542,37
SVRA,2024-01-02,2025-08-15,406,192,0.47,-0.30000000000000004,2025-08-11,5,4,0.8,0.12903225806451601,0.25,38
HOG,2024-01-02,2025-08-15,406,189,0.47,-0.21999999999999997,2025-08-11,5,3,0.6,0.1304347826086958,0.25,38
MERC,2024-01-02,2025-08-15,406,197,0.49,-0.6599999999999999,2025-08-11,5,2,0.4,0.13333333333333353,0.25,38
RCUS,2024-01-02,2025-08-15,406,192,0.47,-0.47,2025-08-11,5,4,0.8,0.1276595744680853,0.2474,41
SANA,2024-01-02,2025-08-15,406,179,0.44,-0.20999999999999996,2025-08-11,5,3,0.6,0.12857142857142878,0.2466,42
ALK,2024-01-02,2025-08-15,406,203,0.5,0.5,2025-08-11,5,3,0.6,0.1278195488721805,0.2452,43
TME,2024-01-02,2025-08-15,406,207,0.51,1.9500000000000002,2025-08-11,5,4,0.8,0.12595419847328237,0.2442,44
DAL,2024-01-02,2025-08-15,406,204,0.5,0.51,2025-08-11,5,3,0.6,0.12686567164179108,0.2434,45
NVRI,2024-01-02,2025-08-15,406,210,0.52,0.09000000000000008,2025-08-11,5,4,0.8,0.12371134020618557,0.24,46
VFC,2024-01-02,2025-08-15,406,199,0.49,-0.27,2025-08-11,5,3,0.6,0.12307692307692308,0.2365,47
ICHR,2024-01-02,2025-08-15,406,195,0.48,-0.45999999999999996,2025-08-11,5,2,0.4,0.12500000000000022,0.2353,48
CNC,2024-01-02,2025-08-15,406,201,0.5,-0.63,2025-08-11,5,3,0.6,0.1212121212121211,0.233,49
KSS,2024-01-02,2025-08-15,406,186,0.46,-0.43999999999999995,2025-08-11,5,4,0.8,0.1200000000000001,0.233,49
NWL,2024-01-02,2025-08-15,406,181,0.45,-0.33999999999999997,2025-08-11,5,4,0.8,0.1186440677966103,0.2305,51
DOUG,2024-01-02,2025-08-15,406,188,0.46,-0.15000000000000002,2025-08-11,5,3,0.6,0.11842105263157898,0.2278,52
HPP,2024-01-02,2025-08-15,406,181,0.45,-0.71,2025-08-11,5,4,0.8,0.1153846153846152,0.2243,53
NXPI,2024-01-02,2025-08-15,359,185,0.52,0.06000000000000005,2025-08-11,5,3,0.6,0.11578947368421066,0.223,54
CFLT,2024-01-02,2025-08-15,406,204,0.5,-0.21999999999999997,2025-08-11,5,3,0.6,0.11428571428571432,0.2202,55
LLY,2024-01-02,2025-08-15,406,222,0.55,0.19999999999999996,2025-08-11,5,5,1.0,0.11111111111111094,0.2174,56
LYB,2024-01-02,2025-08-15,406,186,0.46,-0.39,2025-08-11,5,4,0.8,0.1090909090909089,0.2124,57
KELYB,2024-01-02,2025-08-15,406,53,0.13,-0.33999999999999997,2025-08-11,5,1,0.2,0.1186440677966103,0.2121,58
WBD,2024-01-02,2025-08-15,406,217,0.53,0.020000000000000018,2025-08-11,5,3,0.6,0.10869565217391308,0.2098,59
XRAY,2024-01-02,2025-08-15,406,193,0.48,-0.5900000000000001,2025-08-11,5,3,0.6,0.10810810810810811,0.2087,60
APTV,2024-01-02,2025-08-15,406,204,0.5,-0.18000000000000005,2025-08-11,5,2,0.4,0.10810810810810811,0.2051,61
DINRF,2024-01-02,2025-08-15,406,48,0.12,-10.04,2025-08-11,5,1,0.2,0.11330049261083741,0.2035,62
SRAD,2024-01-02,2025-08-15,406,228,0.56,1.81,2025-08-11,5,4,0.8,0.10196078431372557,0.1989,63
RBCN,2024-01-02,2025-08-15,406,122,0.3,3.6399999999999997,2025-08-11,5,3,0.6,0.10213776722090251,0.1975,64
MUFG,2024-01-02,2025-08-15,406,224,0.55,0.8600000000000001,2025-08-11,5,3,0.6,0.10059171597633143,0.1947,65
INCY,2024-01-02,2025-08-15,406,217,0.53,0.33000000000000007,2025-08-11,5,5,1.0,0.09917355371900838,0.1945,66
SIRI,2024-01-02,2025-08-15,406,194,0.48,-0.56,2025-08-11,5,3,0.6,0.09999999999999987,0.1935,67
BIPIX,2024-01-02,2025-08-15,406,203,0.5,-0.10999999999999999,2025-08-11,5,4,0.8,0.09876543209876543,0.1928,68
PAY,2024-01-02,2025-08-15,406,193,0.48,1.1400000000000001,2025-08-11,5,5,1.0,0.09743589743589753,0.1911,69
CPIX,2024-01-02,2025-08-15,406,169,0.42,0.69,2025-08-11,5,4,0.8,0.09740259740259738,0.1902,70
ALKS,2024-01-02,2025-08-15,406,196,0.48,0.020000000000000018,2025-08-11,5,3,0.6,0.09677419354838701,0.1875,71
NU,2024-01-02,2025-08-15,406,211,0.52,0.6100000000000001,2025-08-11,5,3,0.6,0.09523809523809534,0.1846,72
RMAX,2024-01-02,2025-08-15,406,186,0.46,-0.30000000000000004,2025-08-11,5,4,0.8,0.09375,0.1832,73
FSLR,2024-01-02,2025-08-15,406,200,0.49,0.15999999999999992,2025-08-11,5,3,0.6,0.09433962264150941,0.1829,74
CLVT,2024-01-02,2025-08-15,406,184,0.45,-0.53,2025-08-11,5,4,0.8,0.09302325581395343,0.1818,75
EWCZ,2024-01-02,2025-08-15,406,184,0.45,-0.65,2025-08-11,5,3,0.6,0.09375,0.1818,75
LEN,2024-01-02,2025-08-15,406,203,0.5,-0.06000000000000005,2025-08-11,5,3,0.6,0.09302325581395343,0.1805,77
CWCO,2024-01-02,2025-08-15,406,202,0.5,-0.06000000000000005,2025-08-11,5,3,0.6,0.09302325581395343,0.1805,77
SMFG,2024-01-02,2025-08-15,406,223,0.55,0.78,2025-08-11,5,3,0.6,0.09202453987730075,0.1786,79
TLK,2024-01-02,2025-08-15,406,193,0.48,-0.18000000000000005,2025-08-11,5,2,0.4,0.09333333333333327,0.1783,80
AMPH,2024-01-02,2025-08-15,406,186,0.46,-0.52,2025-08-11,5,3,0.6,0.09090909090909083,0.1765,81
GCI,2024-01-02,2025-08-15,406,193,0.48,0.78,2025-08-11,5,2,0.4,0.09202453987730075,0.176,82
BTG,2024-01-02,2025-08-15,406,199,0.49,0.3400000000000001,2025-08-11,5,4,0.8,0.08943089430894324,0.175,83
DHX,2024-01-02,2025-08-15,406,180,0.44,-0.15000000000000002,2025-08-11,5,2,0.4,0.08974358974358965,0.1718,84
BIPSX,2024-01-02,2025-08-15,406,205,0.5,-0.13,2025-08-11,5,4,0.8,0.08749999999999991,0.1713,85
MRNA,2024-01-02,2025-08-15,406,184,0.45,-0.75,2025-08-11,5,3,0.6,0.08695652173913038,0.169,86
LEG,2024-01-02,2025-08-15,406,175,0.43,-0.63,2025-08-11,5,2,0.4,0.08823529411764697,0.169,86
AI,2024-01-02,2025-08-15,406,190,0.47,-0.38,2025-08-11,5,2,0.4,0.08771929824561409,0.1681,88
STNE,2024-01-02,2025-08-15,406,192,0.47,-0.12,2025-08-11,5,3,0.6,0.08641975308641969,0.168,89
PGNY,2024-01-02,2025-08-15,406,214,0.53,-0.37,2025-08-11,5,3,0.6,0.0862068965517242,0.1676,90
DH,2024-01-02,2025-08-15,406,189,0.47,-0.62,2025-08-11,5,3,0.6,0.08571428571428585,0.1667,91
TARS,2024-01-02,2025-08-15,406,201,0.5,1.69,2025-08-11,5,5,1.0,0.08467741935483875,0.1665,92
LOB,2024-01-02,2025-08-15,406,203,0.5,-0.22999999999999998,2025-08-11,5,5,1.0,0.08450704225352124,0.1662,93
SEE,2024-01-02,2025-08-15,406,197,0.49,-0.10999999999999999,2025-08-11,5,3,0.6,0.08536585365853666,0.166,94
TEVA,2024-01-02,2025-08-15,406,206,0.51,0.6699999999999999,2025-08-11,5,5,1.0,0.08441558441558428,0.166,94
LUV,2024-01-02,2025-08-15,406,220,0.54,0.1499999999999999,2025-08-11,5,3,0.6,0.08490566037735836,0.1651,96
EMBC,2024-01-02,2025-08-15,406,192,0.47,-0.22999999999999998,2025-08-11,5,3,0.6,0.08450704225352124,0.1644,97
ANIK,2024-01-02,2025-08-15,406,196,0.48,-0.61,2025-08-11,5,4,0.8,0.08333333333333348,0.1633,98
BIIB,2024-01-02,2025-08-15,406,188,0.46,-0.48,2025-08-11,5,3,0.6,0.08333333333333348,0.1622,99
VHI,2024-01-02,2025-08-15,406,184,0.45,0.17999999999999994,2025-08-11,5,3,0.6,0.08256880733944949,0.1607,100
ROCK,2024-01-02,2025-08-15,406,199,0.49,-0.20999999999999996,2025-08-11,5,3,0.6,0.08219178082191791,0.16,101
MCHP,2024-01-02,2025-08-15,406,206,0.51,-0.20999999999999996,2025-08-11,5,3,0.6,0.08219178082191791,0.16,101
HUMA,2024-01-02,2025-08-15,406,181,0.45,-0.35,2025-08-11,5,2,0.4,0.08333333333333348,0.16,101
CLF,2024-01-02,2025-08-15,406,186,0.46,-0.47,2025-08-11,5,3,0.6,0.08163265306122458,0.1589,104
BWA,2024-01-02,2025-08-15,406,216,0.53,0.17999999999999994,2025-08-11,5,2,0.4,0.08256880733944949,0.1586,105
IAG,2024-01-02,2025-08-15,406,217,0.53,2.34,2025-08-11,5,4,0.8,0.08090614886731395,0.1586,105
WHR,2024-01-02,2025-08-15,406,194,0.48,-0.19999999999999996,2025-08-11,5,2,0.4,0.08108108108108114,0.1558,107
SIG,2024-01-02,2025-08-15,406,199,0.49,-0.18999999999999995,2025-08-11,5,3,0.6,0.08000000000000007,0.1558,107
SWK,2024-01-02,2025-08-15,406,192,0.47,-0.19999999999999996,2025-08-11,5,2,0.4,0.08108108108108114,0.1558,107
ECC,2024-01-02,2025-08-15,406,182,0.45,-0.050000000000000044,2025-08-11,5,3,0.6,0.07954545454545459,0.155,110
TMCI,2024-01-02,2025-08-15,406,187,0.46,-0.44999999999999996,2025-08-11,5,4,0.8,0.07843137254901977,0.1538,111
ETSY,2024-01-02,2025-08-15,406,206,0.51,-0.18000000000000005,2025-08-11,5,3,0.6,0.07894736842105265,0.1538,111
BBUC,2024-01-02,2025-08-15,406,200,0.49,0.3799999999999999,2025-08-11,5,5,1.0,0.078125,0.1538,111
ACRE,2024-01-02,2025-08-15,406,197,0.49,-0.45999999999999996,2025-08-11,5,2,0.4,0.08000000000000007,0.1538,111
FOX,2024-01-02,2025-08-15,406,230,0.57,0.94,2025-08-11,5,4,0.8,0.07777777777777772,0.1526,115
ATEYY,2024-01-02,2025-08-15,406,225,0.55,1.35,2025-08-11,5,3,0.6,0.07798165137614665,0.152,116
EXPE,2024-01-02,2025-08-15,406,214,0.53,0.3999999999999999,2025-08-11,5,3,0.6,0.07692307692307687,0.15,117
GDDY,2024-01-02,2025-08-15,406,229,0.56,0.41999999999999993,2025-08-11,5,5,1.0,0.07575757575757569,0.1493,118
VTRS,2024-01-02,2025-08-15,406,197,0.49,0.0,2025-08-11,5,4,0.8,0.07526881720430101,0.1478,119
BILI,2024-01-02,2025-08-15,406,204,0.5,1.1400000000000001,2025-08-11,5,3,0.6,0.07537688442211055,0.1471,120
BAND,2024-01-02,2025-08-15,406,204,0.5,-0.010000000000000009,2025-08-11,5,2,0.4,0.07608695652173902,0.1466,121
CMCM,2024-01-02,2025-08-15,406,198,0.49,1.31,2025-08-11,5,3,0.6,0.07441860465116279,0.1452,122
ESTC,2024-01-02,2025-08-15,406,204,0.5,-0.27,2025-08-11,5,4,0.8,0.07352941176470584,0.1444,123
TIGR,2024-01-02,2025-08-15,406,193,0.48,1.63,2025-08-11,5,4,0.8,0.07346938775510181,0.1443,124
RHI,2024-01-02,2025-08-15,406,186,0.46,-0.56,2025-08-11,5,3,0.6,0.07317073170731714,0.1429,125
FET,2024-01-02,2025-08-15,406,204,0.5,0.040000000000000036,2025-08-11,5,4,0.8,0.07216494845360821,0.1418,126
Z,2024-01-02,2025-08-15,406,209,0.51,0.49,2025-08-11,5,3,0.6,0.07194244604316546,0.1405,127
NGL,2024-01-02,2025-08-15,406,189,0.47,-0.09999999999999998,2025-08-11,5,4,0.8,0.0714285714285714,0.1404,128
MFG,2024-01-02,2025-08-15,406,212,0.52,0.95,2025-08-11,5,3,0.6,0.0714285714285714,0.1395,129
FOXA,2024-01-02,2025-08-15,406,222,0.55,0.97,2025-08-11,5,4,0.8,0.07065217391304346,0.1389,130
TILE,2024-01-02,2025-08-15,406,202,0.5,1.12,2025-08-11,5,3,0.6,0.07070707070707072,0.1382,131
DXC,2024-01-02,2025-08-15,406,203,0.5,-0.4,2025-08-11,5,2,0.4,0.0714285714285714,0.1379,132
MHK,2024-01-02,2025-08-15,406,202,0.5,0.21999999999999997,2025-08-11,5,2,0.4,0.07017543859649122,0.1356,133
MTCH,2024-01-02,2025-08-15,406,204,0.5,0.07000000000000006,2025-08-11,5,2,0.4,0.07000000000000006,0.1353,134
HUM,2024-01-02,2025-08-15,406,212,0.52,-0.38,2025-08-11,5,3,0.6,0.06896551724137945,0.1348,135
FMC,2024-01-02,2025-08-15,406,192,0.47,-0.38,2025-08-11,5,3,0.6,0.06896551724137945,0.1348,135
EMN,2024-01-02,2025-08-15,406,198,0.49,-0.22999999999999998,2025-08-11,5,2,0.4,0.06944444444444442,0.1342,137
PVH,2024-01-02,2025-08-15,406,195,0.48,-0.37,2025-08-11,5,3,0.6,0.06779661016949157,0.1326,138
REGN,2024-01-02,2025-08-15,406,209,0.51,-0.36,2025-08-11,5,4,0.8,0.06666666666666665,0.1311,139
AKAM,2024-01-02,2025-08-15,406,207,0.51,-0.36,2025-08-11,5,4,0.8,0.06666666666666665,0.1311,139
CDXS,2024-01-02,2025-08-15,406,193,0.48,-0.040000000000000036,2025-08-11,5,4,0.8,0.06666666666666665,0.1311,139
ARE,2024-01-02,2025-08-15,406,194,0.48,-0.36,2025-08-11,5,3,0.6,0.06666666666666665,0.1304,142
DHI,2024-01-02,2025-08-15,406,206,0.51,0.1200000000000001,2025-08-11,5,3,0.6,0.06666666666666665,0.1304,142
SVC,2024-01-02,2025-08-15,406,187,0.46,-0.6799999999999999,2025-08-11,5,3,0.6,0.06666666666666665,0.1304,142
PHM,2024-01-02,2025-08-15,406,203,0.5,0.28,2025-08-11,5,3,0.6,0.06666666666666665,0.1304,142
CELH,2024-01-02,2025-08-15,406,189,0.47,-0.030000000000000027,2025-08-11,5,5,1.0,0.06593406593406592,0.1302,146
FSHCX,2024-01-02,2025-08-15,406,209,0.51,-0.18999999999999995,2025-08-11,5,5,1.0,0.06578947368421062,0.1299,147
VC,2024-01-02,2025-08-15,406,188,0.46,-0.040000000000000036,2025-08-11,5,2,0.4,0.06666666666666665,0.129,148
AA,2024-01-02,2025-08-15,406,201,0.5,-0.040000000000000036,2025-08-11,5,2,0.4,0.06666666666666665,0.129,148
CI,2024-01-02,2025-08-15,406,216,0.53,-0.020000000000000018,2025-08-11,5,5,1.0,0.06521739130434767,0.1288,150
S,2024-01-02,2025-08-15,406,203,0.5,-0.35,2025-08-11,5,3,0.6,0.06557377049180335,0.1283,151
ZEPP,2024-01-02,2025-08-15,406,180,0.44,4.88,2025-08-11,5,4,0.8,0.0652173913043479,0.1283,151
MAS,2024-01-02,2025-08-15,406,209,0.51,0.1299999999999999,2025-08-11,5,2,0.4,0.06603773584905648,0.1279,153
VBNK,2024-01-02,2025-08-15,406,197,0.49,-0.020000000000000018,2025-08-11,5,3,0.6,0.06521739130434767,0.1277,154
LRN,2024-01-02,2025-08-15,406,209,0.51,1.65,2025-08-11,5,4,0.8,0.06425702811244971,0.1265,155
QCOM,2024-01-02,2025-08-15,406,216,0.53,0.15999999999999992,2025-08-11,5,4,0.8,0.06422018348623837,0.1264,156
INGN,2024-01-02,2025-08-15,406,189,0.47,0.32000000000000006,2025-08-11,5,3,0.6,0.06451612903225823,0.1263,157
IQV,2024-01-02,2025-08-15,406,194,0.48,-0.17000000000000004,2025-08-11,5,4,0.8,0.0641025641025641,0.1262,158
WRLD,2024-01-02,2025-08-15,406,214,0.53,0.33000000000000007,2025-08-11,5,4,0.8,0.06400000000000006,0.126,159
AMBC,2024-01-02,2025-08-15,406,201,0.5,-0.5,2025-08-11,5,4,0.8,0.06382978723404253,0.1257,160
VEL,2024-01-02,2025-08-15,406,200,0.49,0.16999999999999993,2025-08-11,5,4,0.8,0.06363636363636349,0.1253,161
ASYS,2024-01-02,2025-08-15,406,184,0.45,0.16999999999999993,2025-08-11,5,3,0.6,0.06363636363636349,0.1246,162
MLKN,2024-01-02,2025-08-15,406,194,0.48,-0.16000000000000003,2025-08-11,5,3,0.6,0.06329113924050622,0.124,163
THRM,2024-01-02,2025-08-15,406,181,0.45,-0.32999999999999996,2025-08-11,5,2,0.4,0.06349206349206349,0.1231,164
LKQ,2024-01-02,2025-08-15,406,205,0.5,-0.31999999999999995,2025-08-11,5,3,0.6,0.0625,0.1224,165
GERN,2024-01-02,2025-08-15,406,176,0.43,-0.31999999999999995,2025-08-11,5,3,0.6,0.0625,0.1224,165
FIVN,2024-01-02,2025-08-15,406,182,0.45,-0.6599999999999999,2025-08-11,5,3,0.6,0.0625,0.1224,165
NUE,2024-01-02,2025-08-15,406,203,0.5,-0.15000000000000002,2025-08-11,5,3,0.6,0.0625,0.1224,165
ACCO,2024-01-02,2025-08-15,406,190,0.47,-0.31999999999999995,2025-08-11,5,3,0.6,0.0625,0.1224,165
FTNT,2024-01-02,2025-08-15,406,223,0.55,0.3700000000000001,2025-08-11,5,4,0.8,0.0620155038759691,0.1221,170
TXN,2024-01-02,2025-08-15,406,212,0.52,0.19999999999999996,2025-08-11,5,4,0.8,0.06194690265486735,0.122,171
ENTG,2024-01-02,2025-08-15,406,199,0.49,-0.31999999999999995,2025-08-11,5,2,0.4,0.0625,0.1212,172
GRAB,2024-01-02,2025-08-15,406,196,0.48,0.55,2025-08-11,5,3,0.6,0.06164383561643838,0.1208,173
GPN,2024-01-02,2025-08-15,406,196,0.48,-0.31000000000000005,2025-08-11,5,3,0.6,0.06153846153846132,0.1206,174
UIS,2024-01-02,2025-08-15,406,192,0.47,-0.31000000000000005,2025-08-11,5,3,0.6,0.06153846153846132,0.1206,174
AMWD,2024-01-02,2025-08-15,406,192,0.47,-0.31000000000000005,2025-08-11,5,2,0.4,0.06153846153846132,0.1194,176
SOFI,2024-01-02,2025-08-15,406,211,0.52,1.46,2025-08-11,5,4,0.8,0.06034482758620685,0.1189,177
NVO,2024-01-02,2025-08-15,406,200,0.49,-0.47,2025-08-11,5,3,0.6,0.06000000000000005,0.1176,178
ALGN,2024-01-02,2025-08-15,406,202,0.5,-0.47,2025-08-11,5,2,0.4,0.06000000000000005,0.1165,179
TMO,2024-01-02,2025-08-15,406,199,0.49,-0.09999999999999998,2025-08-11,5,5,1.0,0.05882352941176472,0.1163,180
SWKS,2024-01-02,2025-08-15,406,203,0.5,-0.28,2025-08-11,5,3,0.6,0.0588235294117645,0.1154,181
BDFFX,2024-01-02,2025-08-15,406,216,0.53,0.26,2025-08-11,5,3,0.6,0.05882352941176472,0.1154,181
EBAY,2024-01-02,2025-08-15,406,224,0.55,1.3599999999999999,2025-08-11,5,4,0.8,0.058295964125560484,0.1149,183
DHR,2024-01-02,2025-08-15,406,212,0.52,-0.08999999999999997,2025-08-11,5,4,0.8,0.058139534883721034,0.1146,184
LNC,2024-01-02,2025-08-15,406,224,0.55,0.6399999999999999,2025-08-11,5,4,0.8,0.05806451612903207,0.1145,185
BDFUX,2024-01-02,2025-08-15,406,217,0.53,0.27,2025-08-11,5,3,0.6,0.05833333333333335,0.1144,186
BDFIX,2024-01-02,2025-08-15,406,218,0.54,0.27,2025-08-11,5,3,0.6,0.05833333333333335,0.1144,186
LEE,2024-01-02,2025-08-15,406,176,0.43,-0.45999999999999996,2025-08-11,5,2,0.4,0.05882352941176472,0.1143,188
BIVSX,2024-01-02,2025-08-15,406,178,0.44,-0.07999999999999996,2025-08-11,5,4,0.8,0.05747126436781613,0.1133,189
BIVIX,2024-01-02,2025-08-15,406,178,0.44,-0.07999999999999996,2025-08-11,5,4,0.8,0.05747126436781613,0.1133,189
IT,2024-01-02,2025-08-15,406,202,0.5,-0.44999999999999996,2025-08-11,5,3,0.6,0.05769230769230771,0.1132,191
AMCX,2024-01-02,2025-08-15,406,199,0.49,-0.63,2025-08-11,5,4,0.8,0.05714285714285716,0.1127,192
ILMN,2024-01-02,2025-08-15,406,201,0.5,-0.25,2025-08-11,5,4,0.8,0.05633802816901423,0.1111,193
ALV,2024-01-02,2025-08-15,406,217,0.53,0.1200000000000001,2025-08-11,5,3,0.6,0.05660377358490565,0.1111,193
TYRA,2024-01-02,2025-08-15,406,198,0.49,-0.24,2025-08-11,5,3,0.6,0.05555555555555558,0.1091,195
DKNG,2024-01-02,2025-08-15,406,213,0.52,0.3400000000000001,2025-08-11,5,4,0.8,0.0551181102362206,0.1087,196
VRTX,2024-01-02,2025-08-15,406,227,0.56,-0.040000000000000036,2025-08-11,5,4,0.8,0.05494505494505497,0.1084,197
HPQ,2024-01-02,2025-08-15,406,212,0.52,-0.050000000000000044,2025-08-11,5,2,0.4,0.05555555555555558,0.1081,198
DOCS,2024-01-02,2025-08-15,406,216,0.53,1.2799999999999998,2025-08-11,5,2,0.4,0.05555555555555536,0.1081,198
YSG,2024-01-02,2025-08-15,406,207,0.51,1.5099999999999998,2025-08-11,5,3,0.6,0.054621848739495826,0.1073,200
MAT,2024-01-02,2025-08-15,406,202,0.5,-0.030000000000000027,2025-08-11,5,4,0.8,0.05434782608695654,0.1072,201
MRK,2024-01-02,2025-08-15,406,205,0.5,-0.21999999999999997,2025-08-11,5,4,0.8,0.05405405405405417,0.1067,202
CMG,2024-01-02,2025-08-15,406,203,0.5,-0.020000000000000018,2025-08-11,5,4,0.8,0.053763440860215006,0.1061,203
HIMDX,2024-01-02,2025-08-15,406,214,0.53,0.3600000000000001,2025-08-11,5,2,0.4,0.054263565891472965,0.1057,204
CUBI,2024-01-02,2025-08-15,406,205,0.5,0.17999999999999994,2025-08-11,5,4,0.8,0.05357142857142838,0.1057,204
HQH,2024-01-02,2025-08-15,406,214,0.53,0.18999999999999995,2025-08-11,5,5,1.0,0.053097345132743445,0.1051,206
PINS,2024-01-02,2025-08-15,406,193,0.48,-0.010000000000000009,2025-08-11,5,3,0.6,0.05319148936170226,0.1045,207
BXP,2024-01-02,2025-08-15,406,214,0.53,-0.010000000000000009,2025-08-11,5,3,0.6,0.05319148936170226,0.1045,207
THISX,2024-01-02,2025-08-15,406,204,0.5,0.0,2025-08-11,5,5,1.0,0.05263157894736836,0.1042,209
STEM,2024-01-02,2025-08-15,406,176,0.43,-0.8,2025-08-11,5,4,0.8,0.05263157894736836,0.1039,210
MGA,2024-01-02,2025-08-15,406,210,0.52,-0.20999999999999996,2025-08-11,5,2,0.4,0.053333333333333455,0.1039,210
BMY,2024-01-02,2025-08-15,406,213,0.52,0.0,2025-08-11,5,3,0.6,0.05263157894736836,0.1034,212
PLCE,2024-01-02,2025-08-15,406,172,0.42,-0.8,2025-08-11,5,3,0.6,0.05263157894736836,0.1034,212
