Symbol,start_date,end_date,n_change,n_gain,gain_ratio,relative_change,date_trailing_end,t,t_gain_sign,t_gain_sign_ratio,t_relative_change,t_harmonic_mean,t_rank_harmonic_mean
LPSN,2020-01-02,2025-08-22,1417,660,0.47,-0.97,2025-06-27,40,22,0.55,0.5,0.5238,34
SVRA,2020-01-02,2025-08-22,1417,641,0.45,-0.22999999999999998,2025-06-27,40,26,0.65,0.4259259259259258,0.5146,35
EMBC,2022-03-22,2025-08-22,858,411,0.48,-0.6599999999999999,2025-06-27,40,22,0.55,0.4782608695652175,0.5116,36
AMLX,2022-01-07,2025-08-22,908,457,0.5,-0.49,2025-06-27,40,23,0.57,0.4571428571428573,0.5074,37
CIA,2020-01-02,2025-08-22,1417,667,0.47,-0.22999999999999998,2025-06-27,40,23,0.57,0.4528301886792452,0.5047,38
TARS,2020-10-16,2025-08-22,1217,594,0.49,1.7799999999999998,2025-06-27,40,24,0.6,0.4183673469387754,0.493,39
NUVB,2020-08-26,2025-08-22,1253,569,0.45,-0.7,2025-06-27,40,19,0.48,0.4999999999999998,0.4898,40
AEHR,2020-01-02,2025-08-22,1417,664,0.47,7.74,2025-06-27,40,20,0.5,0.44462809917355384,0.4707,41
BYON,2020-01-02,2025-08-22,1417,646,0.46,0.3799999999999999,2025-06-27,40,19,0.48,0.4526315789473683,0.4659,42
CYD,2020-01-02,2025-08-22,1417,664,0.47,1.29,2025-06-27,40,25,0.62,0.37125748502994016,0.4644,43
APLD,2022-04-13,2025-08-22,842,406,0.48,2.31,2025-06-27,40,16,0.4,0.5467289719626167,0.462,44
DDD,2020-01-02,2025-08-22,1417,630,0.44,-0.76,2025-06-27,40,21,0.52,0.4117647058823528,0.4596,45
CDE,2020-01-02,2025-08-22,1417,688,0.49,0.55,2025-06-27,40,23,0.57,0.3839285714285714,0.4588,46
IVZ,2020-01-02,2025-08-22,1417,723,0.51,0.55,2025-06-27,40,23,0.57,0.3839285714285714,0.4588,46
FOR,2020-01-02,2025-08-22,1417,696,0.49,0.3799999999999999,2025-06-27,40,20,0.5,0.42268041237113385,0.4581,48
AXTI,2020-01-02,2025-08-22,1417,672,0.47,-0.36,2025-06-27,40,22,0.55,0.3913043478260869,0.4573,49
CLF,2020-01-02,2025-08-22,1417,701,0.49,0.3500000000000001,2025-06-27,40,21,0.52,0.4062500000000002,0.4561,50
TLYS,2020-01-02,2025-08-22,1417,652,0.46,-0.81,2025-06-27,40,18,0.45,0.46153846153846145,0.4557,51
GES,2020-01-02,2025-08-22,1417,667,0.47,0.06000000000000005,2025-06-27,40,23,0.57,0.37662337662337664,0.4536,52
CELH,2020-01-02,2025-08-22,1417,728,0.51,37.94,2025-06-27,40,24,0.6,0.34090909090909083,0.4348,53
EBAY,2020-01-02,2025-08-22,1417,738,0.52,2.01,2025-06-27,40,23,0.57,0.34977578475336313,0.4335,54
KGC,2020-01-02,2025-08-22,1417,720,0.51,3.5599999999999996,2025-06-27,40,27,0.68,0.3179190751445087,0.4333,55
TME,2020-01-02,2025-08-22,1417,683,0.48,1.06,2025-06-27,40,25,0.62,0.3290322580645162,0.4299,56
HBI,2020-01-02,2025-08-22,1417,667,0.47,-0.5,2025-06-27,40,19,0.48,0.38888888888888884,0.4297,57
TIGR,2020-01-02,2025-08-22,1417,651,0.46,2.53,2025-06-27,40,22,0.55,0.34732824427480913,0.4258,58
DHI,2020-01-02,2025-08-22,1417,745,0.53,2.44,2025-06-27,40,24,0.6,0.3281853281853282,0.4243,59
SRFM,2023-07-27,2025-08-22,520,229,0.44,-0.79,2025-06-27,40,18,0.45,0.3999999999999999,0.4235,60
RCUS,2020-01-02,2025-08-22,1417,673,0.47,0.07000000000000006,2025-06-27,40,24,0.6,0.32098765432098775,0.4182,61
XPEV,2020-08-27,2025-08-22,1252,600,0.48,0.1200000000000001,2025-06-27,40,24,0.6,0.3176470588235296,0.4154,62
APP,2021-04-15,2025-08-22,1094,575,0.53,5.77,2025-06-27,40,23,0.57,0.322265625,0.4117,63
UAL,2020-01-02,2025-08-22,1417,701,0.49,0.1499999999999999,2025-06-27,40,24,0.6,0.30681818181818166,0.406,64
HOOD,2021-07-29,2025-08-22,1021,512,0.5,2.14,2025-06-27,40,22,0.55,0.3193277310924372,0.4041,65
TRIP,2020-01-02,2025-08-22,1417,689,0.49,-0.42000000000000004,2025-06-27,40,19,0.48,0.34883720930232553,0.404,66
NBR,2020-01-02,2025-08-22,1417,678,0.48,-0.75,2025-06-27,40,22,0.55,0.3157894736842106,0.4012,67
VC,2020-01-02,2025-08-22,1417,696,0.49,0.3999999999999999,2025-06-27,40,20,0.5,0.33333333333333326,0.4,68
RGTI,2021-04-22,2025-08-22,1089,466,0.43,0.5,2025-06-27,40,19,0.48,0.3392857142857142,0.3976,69
TMCI,2021-04-23,2025-08-22,1088,524,0.48,-0.7,2025-06-27,40,23,0.57,0.3043478260869563,0.3968,70
KELYA,2020-01-02,2025-08-22,1417,710,0.5,-0.30000000000000004,2025-06-27,40,28,0.7,0.2727272727272725,0.3925,71
TPB,2020-01-02,2025-08-22,1417,705,0.5,2.69,2025-06-27,40,23,0.57,0.2992957746478875,0.3925,71
TBBK,2020-01-02,2025-08-22,1417,732,0.52,4.64,2025-06-27,40,27,0.68,0.27313769751692996,0.3897,73
AMPH,2020-01-02,2025-08-22,1417,723,0.51,0.5800000000000001,2025-06-27,40,19,0.48,0.32773109243697496,0.3895,74
FSLR,2020-01-02,2025-08-22,1417,707,0.5,2.53,2025-06-27,40,19,0.48,0.3270676691729322,0.389,75
CHRW,2020-01-02,2025-08-22,1417,738,0.52,0.8500000000000001,2025-06-27,40,23,0.57,0.29370629370629375,0.3877,76
TILE,2020-01-02,2025-08-22,1417,701,0.49,0.7,2025-06-27,40,22,0.55,0.2977099236641221,0.3863,77
LPG,2020-01-02,2025-08-22,1417,738,0.52,3.4800000000000004,2025-06-27,40,20,0.5,0.3099415204678364,0.3827,78
CATO,2020-01-02,2025-08-22,1417,668,0.47,-0.71,2025-06-27,40,19,0.48,0.3181818181818181,0.3827,78
BWA,2020-01-02,2025-08-22,1417,731,0.52,0.20999999999999996,2025-06-27,40,23,0.57,0.2872340425531916,0.382,80
TYRA,2021-09-15,2025-08-22,988,489,0.49,-0.55,2025-06-27,40,23,0.57,0.2857142857142858,0.3806,81
GILT,2020-01-02,2025-08-22,1417,656,0.46,0.3600000000000001,2025-06-27,40,17,0.42,0.3465346534653466,0.3797,82
AEO,2020-01-02,2025-08-22,1417,723,0.51,0.030000000000000027,2025-06-27,40,18,0.45,0.3205128205128205,0.3744,83
GLW,2020-01-02,2025-08-22,1417,737,0.52,1.58,2025-06-27,40,24,0.6,0.27093596059113323,0.3733,84
ASYS,2020-01-02,2025-08-22,1417,687,0.48,-0.17000000000000004,2025-06-27,40,20,0.5,0.296875,0.3725,85
LOB,2020-01-02,2025-08-22,1417,715,0.5,1.0299999999999998,2025-06-27,40,27,0.68,0.2530864197530862,0.3689,86
AES,2020-01-02,2025-08-22,1417,714,0.5,-0.17000000000000004,2025-06-27,40,22,0.55,0.2769230769230768,0.3684,87
BTI,2020-01-02,2025-08-22,1417,758,0.53,1.12,2025-06-27,40,29,0.72,0.24705882352941178,0.3679,88
PX,2021-10-21,2025-08-22,962,478,0.5,0.10000000000000009,2025-06-27,40,24,0.6,0.26436781609195403,0.367,89
JMIGX,2020-01-02,2025-08-22,1417,723,0.51,0.5800000000000001,2025-06-27,40,24,0.6,0.264,0.3667,90
THRM,2020-01-02,2025-08-22,1417,695,0.49,-0.20999999999999996,2025-06-27,40,22,0.55,0.27419354838709675,0.3659,91
IHS,2021-10-14,2025-08-22,967,445,0.46,-0.5800000000000001,2025-06-27,40,22,0.55,0.2727272727272727,0.3646,92
LVS,2020-01-02,2025-08-22,1417,692,0.49,-0.17000000000000004,2025-06-27,40,25,0.62,0.25757575757575735,0.364,93
EFXT,2020-01-02,2025-08-22,1417,570,0.4,0.1399999999999999,2025-06-27,40,23,0.57,0.2666666666666666,0.3633,94
JMCGX,2020-01-02,2025-08-22,1417,725,0.51,0.55,2025-06-27,40,24,0.6,0.26016260162601634,0.3629,95
CPIX,2020-01-02,2025-08-22,1417,608,0.43,-0.38,2025-06-27,40,23,0.57,0.26530612244897966,0.3621,96
MHK,2020-01-02,2025-08-22,1417,697,0.49,-0.010000000000000009,2025-06-27,40,22,0.55,0.26923076923076916,0.3615,97
CMCM,2020-01-02,2025-08-22,1417,638,0.45,-0.47,2025-06-27,40,23,0.57,0.2619047619047621,0.3589,98
BBVA,2020-01-02,2025-08-22,1417,732,0.52,3.67,2025-06-27,40,24,0.6,0.2553763440860215,0.3583,99
OKLO,2021-07-08,2025-08-22,1036,436,0.42,6.05,2025-06-27,40,21,0.52,0.27256317689530674,0.3577,100
Z,2020-01-02,2025-08-22,1417,716,0.51,0.9299999999999999,2025-06-27,40,24,0.6,0.2532467532467533,0.3562,101
CMI,2020-01-02,2025-08-22,1417,741,0.52,1.58,2025-06-27,40,28,0.7,0.23444976076555046,0.3513,102
NCLH,2020-01-02,2025-08-22,1417,698,0.49,-0.5700000000000001,2025-06-27,40,21,0.52,0.2647058823529411,0.3508,103
RIOT,2020-01-02,2025-08-22,1417,666,0.47,9.84,2025-06-27,40,23,0.57,0.2531791907514451,0.3506,104
NEM,2020-01-02,2025-08-22,1417,710,0.5,0.94,2025-06-27,40,25,0.62,0.2435897435897436,0.3498,105
SANA,2021-02-04,2025-08-22,1142,532,0.47,-0.9,2025-06-27,40,23,0.57,0.25,0.3476,106
ALB,2020-01-02,2025-08-22,1417,726,0.51,0.19999999999999996,2025-06-27,40,23,0.57,0.25,0.3476,106
NVRI,2020-01-02,2025-08-22,1417,704,0.5,-0.53,2025-06-27,40,26,0.65,0.23684210526315774,0.3472,108
TER,2020-01-02,2025-08-22,1417,714,0.5,0.69,2025-06-27,40,19,0.48,0.2706766917293233,0.3462,109
OSK,2020-01-02,2025-08-22,1417,718,0.51,0.6399999999999999,2025-06-27,40,22,0.55,0.25190839694656475,0.3455,110
SOC,2021-04-19,2025-08-22,1092,464,0.42,1.9700000000000002,2025-06-27,40,21,0.52,0.25847457627118664,0.3453,111
EXPE,2020-01-02,2025-08-22,1417,718,0.51,0.95,2025-06-27,40,21,0.52,0.25806451612903225,0.3449,112
PARA,2020-01-02,2025-08-22,1417,704,0.5,-0.56,2025-06-27,40,21,0.52,0.25714285714285734,0.3441,113
AMWD,2020-01-02,2025-08-22,1417,713,0.5,-0.36,2025-06-27,40,21,0.52,0.2549019607843137,0.3421,114
URI,2020-01-02,2025-08-22,1417,740,0.52,4.68,2025-06-27,40,24,0.6,0.23747276688453156,0.3403,115
PHM,2020-01-02,2025-08-22,1417,747,0.53,2.62,2025-06-27,40,21,0.52,0.25259515570934243,0.34,116
NDLS,2020-01-02,2025-08-22,1417,651,0.46,-0.86,2025-06-27,40,18,0.45,0.27272727272727293,0.3396,117
IAG,2020-01-02,2025-08-22,1417,699,0.49,1.35,2025-06-27,40,24,0.6,0.23684210526315796,0.3396,117
DAL,2020-01-02,2025-08-22,1417,694,0.49,0.08000000000000007,2025-06-27,40,20,0.5,0.2558139534883721,0.3385,119
INDI,2020-01-02,2025-08-22,1417,620,0.44,-0.53,2025-06-27,40,18,0.45,0.2702702702702702,0.3377,120
RCKY,2020-01-02,2025-08-22,1417,669,0.47,0.09000000000000008,2025-06-27,40,20,0.5,0.25287356321839094,0.3359,121
INCY,2020-01-02,2025-08-22,1417,702,0.5,-0.010000000000000009,2025-06-27,40,23,0.57,0.23749999999999982,0.3353,122
SHOP,2020-01-02,2025-08-22,1417,733,0.52,2.48,2025-06-27,40,21,0.52,0.24731182795698925,0.3352,123
ETSY,2020-01-02,2025-08-22,1417,709,0.5,0.3899999999999999,2025-06-27,40,22,0.55,0.24107142857142838,0.3352,123
TEL,2020-01-02,2025-08-22,1417,737,0.52,1.3399999999999999,2025-06-27,40,24,0.6,0.2315789473684211,0.3342,125
RKLB,2020-11-24,2025-08-22,1190,577,0.48,3.5599999999999996,2025-06-27,40,19,0.48,0.25619834710743805,0.3341,126
AMBC,2020-01-02,2025-08-22,1417,696,0.49,-0.6,2025-06-27,40,20,0.5,0.25,0.3333,127
SOUN,2022-04-28,2025-08-22,832,366,0.44,0.6699999999999999,2025-06-27,40,17,0.42,0.2748091603053433,0.3322,128
LNC,2020-01-02,2025-08-22,1417,736,0.52,-0.07999999999999996,2025-06-27,40,25,0.62,0.2266666666666668,0.332,129
AAP,2020-01-02,2025-08-22,1417,704,0.5,-0.5900000000000001,2025-06-27,40,21,0.52,0.2424242424242422,0.3307,130
REX,2020-01-02,2025-08-22,1417,718,0.51,1.1800000000000002,2025-06-27,40,27,0.68,0.2178770949720672,0.33,131
HP,2020-01-02,2025-08-22,1417,693,0.49,-0.44999999999999996,2025-06-27,40,19,0.48,0.25,0.3288,132
HUM,2020-01-02,2025-08-22,1417,733,0.52,-0.14,2025-06-27,40,23,0.57,0.22857142857142865,0.3263,133
CLS,2020-01-02,2025-08-22,1417,736,0.52,21.68,2025-06-27,40,21,0.52,0.23731587561374812,0.3259,134
LEN,2020-01-02,2025-08-22,1417,731,0.52,1.7200000000000002,2025-06-27,40,21,0.52,0.23636363636363633,0.325,135
POWL,2020-01-02,2025-08-22,1417,730,0.52,5.24,2025-06-27,40,21,0.52,0.23564356435643563,0.3243,136
VHC,2020-01-02,2025-08-22,1417,620,0.44,-0.39,2025-06-27,40,19,0.48,0.24489795918367352,0.3243,136
GDOT,2020-01-02,2025-08-22,1417,713,0.5,-0.42000000000000004,2025-06-27,40,17,0.42,0.26086956521739113,0.3218,138
MGA,2020-01-02,2025-08-22,1417,722,0.51,0.010000000000000009,2025-06-27,40,24,0.6,0.2168674698795181,0.3186,139
VECO,2020-01-02,2025-08-22,1417,698,0.49,0.69,2025-06-27,40,20,0.5,0.23357664233576636,0.3184,140
CRDO,2022-01-27,2025-08-22,895,471,0.53,8.79,2025-06-27,40,22,0.55,0.22069825436408963,0.315,141
HPE,2020-01-02,2025-08-22,1417,727,0.51,0.6599999999999999,2025-06-27,40,22,0.55,0.22058823529411753,0.3149,142
TMO,2020-01-02,2025-08-22,1417,733,0.52,0.55,2025-06-27,40,22,0.55,0.22047244094488194,0.3148,143
IDXX,2020-01-02,2025-08-22,1417,746,0.53,1.44,2025-06-27,40,22,0.55,0.21999999999999997,0.3143,144
FAST,2020-01-02,2025-08-22,1417,744,0.53,2.18,2025-06-27,40,26,0.65,0.20454545454545459,0.3112,145
FET,2020-01-02,2025-08-22,1417,670,0.47,-0.27,2025-06-27,40,22,0.55,0.21666666666666679,0.3109,146
MTCH,2020-01-02,2025-08-22,1417,681,0.48,-0.55,2025-06-27,40,22,0.55,0.21621621621621623,0.3104,147
GCCAX,2020-01-16,2025-08-22,1407,710,0.5,0.33000000000000007,2025-06-27,40,21,0.52,0.22018348623853212,0.3094,148
WDC,2020-01-02,2025-08-22,1417,720,0.51,0.5700000000000001,2025-06-27,40,24,0.6,0.20769230769230762,0.3086,149
GCCLX,2020-02-25,2025-08-22,1381,701,0.51,0.28,2025-06-27,40,21,0.52,0.21904761904761894,0.3082,150
GCCHX,2020-01-02,2025-08-22,1417,711,0.5,0.22999999999999998,2025-06-27,40,21,0.52,0.2178217821782178,0.307,151
NOC,2020-01-02,2025-08-22,1417,744,0.53,0.8200000000000001,2025-06-27,40,27,0.68,0.19736842105263164,0.3059,152
IPHA,2020-01-02,2025-08-22,1417,661,0.47,-0.69,2025-06-27,40,17,0.42,0.24,0.3055,153
PDS,2020-01-02,2025-08-22,1417,687,0.48,1.0299999999999998,2025-06-27,40,21,0.52,0.21556886227544902,0.3048,154
WFRD,2021-01-04,2025-08-22,1164,618,0.53,9.8,2025-06-27,40,20,0.5,0.21896162528216712,0.3046,155
PLTR,2020-09-30,2025-08-22,1229,617,0.5,15.71,2025-06-27,40,21,0.52,0.21438953488372103,0.3036,156
HOG,2020-01-02,2025-08-22,1417,686,0.48,-0.15000000000000002,2025-06-27,40,20,0.5,0.2142857142857144,0.3,157
JBLU,2020-01-02,2025-08-22,1417,672,0.47,-0.72,2025-06-27,40,19,0.48,0.21739130434782616,0.2993,158
ALK,2020-01-02,2025-08-22,1417,696,0.49,-0.12,2025-06-27,40,22,0.55,0.20547945205479445,0.2992,159
AAL,2020-01-02,2025-08-22,1417,684,0.48,-0.53,2025-06-27,40,22,0.55,0.20512820512820507,0.2988,160
FLXS,2020-01-02,2025-08-22,1417,708,0.5,1.5699999999999998,2025-06-27,40,23,0.57,0.20093457943925208,0.2971,161
PVH,2020-01-02,2025-08-22,1417,691,0.49,-0.24,2025-06-27,40,21,0.52,0.20634920634920628,0.2955,162
ALLE,2020-01-02,2025-08-22,1417,734,0.52,0.48,2025-06-27,40,25,0.62,0.19354838709677424,0.295,163
CVE,2020-01-02,2025-08-22,1417,726,0.51,0.8200000000000001,2025-06-27,40,21,0.52,0.20529801324503305,0.2944,164
IQV,2020-01-02,2025-08-22,1417,712,0.5,0.21999999999999997,2025-06-27,40,20,0.5,0.20792079207920788,0.2937,165
ADM,2020-01-02,2025-08-22,1417,746,0.53,0.5900000000000001,2025-06-27,40,21,0.52,0.20454545454545459,0.2936,166
BTDR,2021-07-28,2025-08-22,1022,412,0.4,0.3400000000000001,2025-06-27,40,20,0.5,0.2072072072072071,0.293,167
IPGP,2020-01-02,2025-08-22,1417,720,0.51,-0.43999999999999995,2025-06-27,40,25,0.62,0.19148936170212782,0.2926,168
SAN,2020-01-02,2025-08-22,1417,708,0.5,1.67,2025-06-27,40,26,0.65,0.18666666666666654,0.29,169
MLNK,2021-07-28,2025-08-22,1022,504,0.49,-0.18999999999999995,2025-06-27,40,16,0.4,0.2272727272727273,0.2899,170
SNPS,2020-01-02,2025-08-22,1417,759,0.54,3.25,2025-06-27,40,19,0.48,0.20738636363636354,0.2896,171
SJM,2020-01-02,2025-08-22,1417,717,0.51,0.3400000000000001,2025-06-27,40,22,0.55,0.1964285714285714,0.2895,172
ANF,2020-01-02,2025-08-22,1417,736,0.52,4.71,2025-06-27,40,24,0.6,0.18958333333333344,0.2881,173
VTRS,2020-01-02,2025-08-22,1417,675,0.48,-0.38,2025-06-27,40,23,0.57,0.1923076923076923,0.2876,174
TSCO,2020-01-02,2025-08-22,1417,752,0.53,2.61,2025-06-27,40,23,0.57,0.19141914191419152,0.2866,175
LOW,2020-01-02,2025-08-22,1417,758,0.53,1.4300000000000002,2025-06-27,40,25,0.62,0.18536585365853675,0.2854,176
TLK,2020-01-02,2025-08-22,1417,692,0.49,-0.050000000000000044,2025-06-27,40,19,0.48,0.20253164556962022,0.2849,177
ACMR,2020-01-02,2025-08-22,1417,693,0.49,3.84,2025-06-27,40,25,0.62,0.18337408312958425,0.283,178
WYNN,2020-01-02,2025-08-22,1417,688,0.49,-0.18000000000000005,2025-06-27,40,18,0.45,0.2058823529411764,0.2825,179
CDXS,2020-01-02,2025-08-22,1417,668,0.47,-0.8200000000000001,2025-06-27,40,19,0.48,0.19999999999999996,0.2824,180
GCI,2020-01-02,2025-08-22,1417,659,0.47,-0.32999999999999996,2025-06-27,40,20,0.5,0.1964285714285714,0.2821,181
IX,2020-01-02,2025-08-22,1417,703,0.5,0.6399999999999999,2025-06-27,40,26,0.65,0.17985611510791366,0.2818,182
MFG,2020-01-02,2025-08-22,1417,656,0.46,1.33,2025-06-27,40,22,0.55,0.1887755102040818,0.2811,183
PAY,2021-05-26,2025-08-22,1065,521,0.49,0.3500000000000001,2025-06-27,40,20,0.5,0.19469026548672574,0.2803,184
VNET,2020-01-02,2025-08-22,1417,664,0.47,0.09000000000000008,2025-06-27,40,19,0.48,0.19780219780219777,0.2802,185
BKR,2020-01-02,2025-08-22,1417,725,0.51,1.06,2025-06-27,40,23,0.57,0.1839080459770115,0.2781,186
EGO,2020-01-02,2025-08-22,1417,714,0.5,1.9,2025-06-27,40,25,0.62,0.17886178861788626,0.2776,187
PLAB,2020-01-02,2025-08-22,1417,709,0.5,0.41999999999999993,2025-06-27,40,23,0.57,0.18333333333333335,0.2774,188
ANVS,2020-01-29,2025-08-22,1399,660,0.47,-0.75,2025-06-27,40,20,0.5,0.19047619047619047,0.2759,189
SA,2020-01-02,2025-08-22,1417,678,0.48,0.19999999999999996,2025-06-27,40,25,0.62,0.17647058823529416,0.2747,190
M,2020-01-02,2025-08-22,1417,679,0.48,0.0,2025-06-27,40,19,0.48,0.19047619047619047,0.2727,191
JNJ,2020-01-02,2025-08-22,1417,729,0.51,0.42999999999999994,2025-06-27,40,26,0.65,0.1721311475409837,0.2722,192
MAS,2020-01-02,2025-08-22,1417,736,0.52,0.72,2025-06-27,40,23,0.57,0.17808219178082196,0.2714,193
ZBH,2020-01-02,2025-08-22,1417,692,0.49,-0.21999999999999997,2025-06-27,40,21,0.52,0.18181818181818188,0.2694,194
TSPH,2024-01-31,2025-08-22,387,123,0.32,0.6299999999999999,2025-06-27,40,15,0.38,0.20740740740740726,0.2683,195
GM,2020-01-02,2025-08-22,1417,734,0.52,0.6299999999999999,2025-06-27,40,24,0.6,0.17266187050359716,0.2682,196
INIIX,2020-01-02,2025-08-22,1417,708,0.5,1.4,2025-06-27,40,25,0.62,0.17073170731707332,0.2677,197
RIG,2020-01-02,2025-08-22,1417,654,0.46,-0.56,2025-06-27,40,18,0.45,0.18918918918918926,0.2664,198
NXT,2023-02-09,2025-08-22,635,308,0.49,1.2599999999999998,2025-06-27,40,19,0.48,0.18324607329842935,0.2652,199
LGO,2020-01-02,2025-08-22,1417,626,0.44,-0.81,2025-06-27,40,18,0.45,0.1875,0.2647,200
CMA,2020-01-02,2025-08-22,1417,703,0.5,0.28,2025-06-27,40,22,0.55,0.17431192660550443,0.2647,200
BP,2020-01-02,2025-08-22,1417,717,0.51,0.25,2025-06-27,40,25,0.62,0.16822429906542058,0.2646,202
AX,2020-01-02,2025-08-22,1417,698,0.49,2.02,2025-06-27,40,20,0.5,0.1796875,0.2644,203
EZPW,2020-01-02,2025-08-22,1417,678,0.48,1.4300000000000002,2025-06-27,40,22,0.55,0.17391304347826098,0.2643,204
LAUR,2020-01-02,2025-08-22,1417,721,0.51,2.24,2025-06-27,40,26,0.65,0.16546762589928066,0.2638,205
JBGS,2020-01-02,2025-08-22,1417,711,0.5,-0.35,2025-06-27,40,19,0.48,0.18181818181818166,0.2637,206
DK,2020-01-02,2025-08-22,1417,680,0.48,-0.12,2025-06-27,40,22,0.55,0.17333333333333334,0.2636,207
APA,2020-01-02,2025-08-22,1417,726,0.51,-0.020000000000000018,2025-06-27,40,19,0.48,0.1807228915662651,0.2626,208
BDX,2020-01-02,2025-08-22,1417,711,0.5,-0.18000000000000005,2025-06-27,40,22,0.55,0.17142857142857149,0.2614,209
VAL,2021-05-03,2025-08-22,1082,568,0.52,1.0699999999999998,2025-06-27,40,23,0.57,0.1694915254237288,0.2613,210
ENS,2020-01-02,2025-08-22,1417,717,0.51,0.41999999999999993,2025-06-27,40,21,0.52,0.17355371900826433,0.2602,211
HMC,2020-01-02,2025-08-22,1417,728,0.51,0.45999999999999996,2025-06-27,40,23,0.57,0.16799999999999993,0.2595,212
GPMT,2020-01-02,2025-08-22,1417,675,0.48,-0.73,2025-06-27,40,20,0.5,0.17391304347826098,0.2581,213
ABCL,2020-12-11,2025-08-22,1178,530,0.45,-0.9299999999999999,2025-06-27,40,23,0.57,0.16666666666666674,0.2579,214
