Symbol,n_change,n_gain,gain_ratio,relative_change,t,t_gain_sign,t_gain_sign_ratio,t_relative_change,t_harmonic_mean,t_rank_harmonic_mean
FCGCX,406,221,0.54,0.1399999999999999,60,31,0.52,0.07547169811320731,0.1506,1528
TTOIX,406,220,0.54,0.29000000000000004,60,34,0.57,0.07500000000000018,0.1497,1529
RGLFX,406,222,0.55,0.29000000000000004,60,33,0.55,0.07500000000000018,0.1497,1529
CGVGX,406,218,0.54,0.29000000000000004,60,33,0.55,0.07500000000000018,0.1497,1529
JDIVX,406,224,0.55,0.29000000000000004,60,37,0.62,0.07500000000000018,0.1497,1529
RGLGX,406,218,0.54,0.29000000000000004,60,33,0.55,0.07500000000000018,0.1497,1529
FTFFX,406,217,0.53,0.29000000000000004,60,35,0.58,0.07500000000000018,0.1497,1529
JDIUX,406,226,0.56,0.29000000000000004,60,36,0.6,0.07500000000000018,0.1497,1529
TEGIX,406,216,0.53,0.29000000000000004,60,31,0.52,0.07500000000000018,0.1496,1536
CGVFX,406,218,0.54,0.29000000000000004,60,32,0.53,0.07500000000000018,0.1496,1536
RGLJX,406,219,0.54,0.29000000000000004,60,32,0.53,0.07500000000000018,0.1496,1536
HST,406,205,0.5,-0.14,60,26,0.43,0.07499999999999996,0.1496,1536
TFGRX,406,215,0.53,0.29000000000000004,60,31,0.52,0.07500000000000018,0.1496,1536
NELAX,406,232,0.57,0.29000000000000004,60,32,0.53,0.07500000000000018,0.1496,1536
CGVHX,406,218,0.54,0.29000000000000004,60,32,0.53,0.07500000000000018,0.1496,1536
AGVGX,406,220,0.54,0.29000000000000004,60,32,0.53,0.07500000000000018,0.1496,1536
AGVHX,406,220,0.54,0.29000000000000004,60,32,0.53,0.07500000000000018,0.1496,1536
NELIX,406,235,0.58,0.29000000000000004,60,32,0.53,0.07500000000000018,0.1496,1536
MEFYX,406,220,0.54,0.1499999999999999,60,33,0.55,0.0747663551401867,0.1492,1546
FFGTX,406,221,0.54,0.1499999999999999,60,31,0.52,0.0747663551401867,0.1492,1546
FFGAX,406,223,0.55,0.1499999999999999,60,31,0.52,0.0747663551401867,0.1492,1546
AFVLX,406,208,0.51,0.1499999999999999,60,29,0.48,0.0747663551401867,0.1491,1549
WBVRX,406,200,0.49,0.010000000000000009,60,32,0.53,0.07446808510638303,0.1486,1550
ICSCX,406,197,0.49,0.010000000000000009,60,31,0.52,0.07446808510638303,0.1486,1550
CDHAX,406,230,0.57,0.30000000000000004,60,37,0.62,0.07438016528925617,0.1485,1552
CVMIX,406,225,0.55,0.30000000000000004,60,34,0.57,0.07438016528925617,0.1484,1553
FDLSX,406,219,0.54,0.30000000000000004,60,31,0.52,0.07438016528925617,0.1484,1553
FIQRX,406,221,0.54,0.15999999999999992,60,31,0.52,0.07407407407407396,0.1478,1555
VWNEX,406,210,0.52,0.15999999999999992,60,31,0.52,0.07407407407407396,0.1478,1555
FFGCX,406,222,0.55,0.15999999999999992,60,31,0.52,0.07407407407407396,0.1478,1555
PASSX,406,209,0.51,0.15999999999999992,60,33,0.55,0.07407407407407396,0.1478,1555
DADGX,406,210,0.52,0.15999999999999992,60,29,0.48,0.07407407407407396,0.1478,1555
AFVZX,406,206,0.51,0.15999999999999992,60,30,0.5,0.07407407407407396,0.1478,1555
OTCFX,406,211,0.52,0.15999999999999992,60,33,0.55,0.07407407407407396,0.1478,1555
GWEIX,406,193,0.48,0.15999999999999992,60,27,0.45,0.07407407407407396,0.1477,1562
GWEZX,406,195,0.48,0.15999999999999992,60,27,0.45,0.07407407407407396,0.1477,1562
HFQDX,406,208,0.51,0.31000000000000005,60,34,0.57,0.07377049180327866,0.1472,1564
HFQAX,406,207,0.51,0.31000000000000005,60,33,0.55,0.07377049180327866,0.1472,1564
HFQSX,406,210,0.52,0.31000000000000005,60,34,0.57,0.07377049180327866,0.1472,1564
CDHRX,406,230,0.57,0.31000000000000005,60,37,0.62,0.07377049180327866,0.1472,1564
CDHIX,406,230,0.57,0.31000000000000005,60,37,0.62,0.07377049180327866,0.1472,1564
HFQTX,406,211,0.52,0.31000000000000005,60,35,0.58,0.07377049180327866,0.1472,1564
WISGX,406,212,0.52,0.16999999999999993,60,35,0.58,0.07339449541284382,0.1465,1570
PAXWX,406,218,0.54,0.16999999999999993,60,38,0.63,0.07339449541284382,0.1465,1570
PAXIX,406,222,0.55,0.16999999999999993,60,39,0.65,0.07339449541284382,0.1465,1570
FMDCX,406,205,0.5,0.16999999999999993,60,29,0.48,0.07339449541284382,0.1464,1573
OSCNX,406,205,0.5,0.16999999999999993,60,31,0.52,0.07339449541284382,0.1464,1573
CRBG,406,221,0.54,0.6100000000000001,60,33,0.55,0.07333333333333347,0.1463,1575
STSEX,406,231,0.57,0.32000000000000006,60,36,0.6,0.07317073170731714,0.146,1576
NAIGX,406,222,0.55,0.32000000000000006,60,34,0.57,0.07317073170731714,0.146,1576
GGOSX,406,201,0.5,0.32000000000000006,60,32,0.53,0.07317073170731714,0.146,1576
BGS,406,177,0.44,-0.56,60,26,0.43,0.07317073170731714,0.1459,1579
GTSCX,406,197,0.49,0.030000000000000027,60,31,0.52,0.07291666666666674,0.1455,1580
EOG,406,221,0.54,0.030000000000000027,60,31,0.52,0.07291666666666674,0.1455,1580
GTCSX,406,195,0.48,0.030000000000000027,60,31,0.52,0.07291666666666674,0.1455,1580
OSCYX,406,205,0.5,0.17999999999999994,60,31,0.52,0.07272727272727253,0.1451,1583
NOMIX,406,201,0.5,0.17999999999999994,60,29,0.48,0.07272727272727253,0.1451,1583
OSSIX,406,203,0.5,0.17999999999999994,60,31,0.52,0.07272727272727253,0.1451,1583
OSCAX,406,204,0.5,0.17999999999999994,60,31,0.52,0.07272727272727253,0.1451,1583
MNSQX,406,206,0.51,0.17999999999999994,60,31,0.52,0.07272727272727253,0.1451,1583
GTLLX,406,220,0.54,0.33000000000000007,60,32,0.53,0.07258064516129048,0.1448,1588
FTUCX,406,221,0.54,0.33000000000000007,60,33,0.55,0.07258064516129048,0.1448,1588
GGQPX,406,204,0.5,0.33000000000000007,60,31,0.52,0.07258064516129048,0.1448,1588
GGOIX,406,206,0.51,0.33000000000000007,60,32,0.53,0.07258064516129048,0.1448,1588
JFNIX,406,204,0.5,0.040000000000000036,60,33,0.55,0.07216494845360821,0.144,1592
JNGLX,406,203,0.5,0.040000000000000036,60,33,0.55,0.07216494845360821,0.144,1592
JFNAX,406,203,0.5,0.040000000000000036,60,33,0.55,0.07216494845360821,0.144,1592
JAGLX,406,201,0.5,0.040000000000000036,60,33,0.55,0.07216494845360821,0.144,1592
JFNNX,406,203,0.5,0.040000000000000036,60,33,0.55,0.07216494845360821,0.144,1592
MYIMX,406,204,0.5,0.18999999999999995,60,33,0.55,0.072072072072072,0.1438,1597
FTUTX,406,220,0.54,0.3400000000000001,60,33,0.55,0.07200000000000006,0.1437,1598
QCLVX,406,218,0.54,0.3400000000000001,60,33,0.55,0.07200000000000006,0.1437,1598
FTUAX,406,220,0.54,0.3400000000000001,60,33,0.55,0.07200000000000006,0.1437,1598
RWIIX,406,209,0.51,0.050000000000000044,60,36,0.6,0.0714285714285714,0.1426,1601
PCIEX,406,224,0.55,0.3500000000000001,60,35,0.58,0.0714285714285714,0.1426,1601
LKBAX,406,222,0.55,0.19999999999999996,60,35,0.58,0.0714285714285714,0.1426,1601
BIECX,406,206,0.51,0.3500000000000001,60,35,0.58,0.0714285714285714,0.1426,1601
QRLVX,406,220,0.54,0.3500000000000001,60,33,0.55,0.0714285714285714,0.1425,1605
FSTCX,406,220,0.54,0.3500000000000001,60,33,0.55,0.0714285714285714,0.1425,1605
MGIAX,406,229,0.56,0.3500000000000001,60,32,0.53,0.0714285714285714,0.1425,1605
BTEFX,406,221,0.54,0.19999999999999996,60,31,0.52,0.0714285714285714,0.1425,1605
PWGAX,406,225,0.55,0.3500000000000001,60,33,0.55,0.0714285714285714,0.1425,1605
FIJGX,406,221,0.54,0.3500000000000001,60,33,0.55,0.0714285714285714,0.1425,1605
MINGX,406,229,0.56,0.3500000000000001,60,32,0.53,0.0714285714285714,0.1425,1605
FTUIX,406,221,0.54,0.3500000000000001,60,33,0.55,0.0714285714285714,0.1425,1605
AXP,406,225,0.55,0.6599999999999999,60,32,0.53,0.07096774193548372,0.1416,1613
FSTRX,406,219,0.54,0.3600000000000001,60,34,0.57,0.07086614173228356,0.1414,1614
FMSTX,406,221,0.54,0.3600000000000001,60,34,0.57,0.07086614173228356,0.1414,1614
FSTLX,406,220,0.54,0.3600000000000001,60,34,0.57,0.07086614173228356,0.1414,1614
PDEZX,406,220,0.54,0.3600000000000001,60,30,0.5,0.07086614173228356,0.1414,1614
PDEQX,406,220,0.54,0.3600000000000001,60,30,0.5,0.07086614173228356,0.1414,1614
FSTKX,406,218,0.54,0.3600000000000001,60,33,0.55,0.07086614173228356,0.1414,1614
VADDX,406,217,0.53,0.20999999999999996,60,34,0.57,0.07079646017699126,0.1413,1620
ORILX,406,209,0.51,0.20999999999999996,60,32,0.53,0.07079646017699126,0.1413,1620
JLVZX,406,220,0.54,0.20999999999999996,60,32,0.53,0.07079646017699126,0.1413,1620
GBATX,406,220,0.54,0.20999999999999996,60,35,0.58,0.07079646017699126,0.1413,1620
FSTBX,406,216,0.53,0.20999999999999996,60,34,0.57,0.07079646017699126,0.1413,1620
CYYYX,406,216,0.53,0.20999999999999996,60,35,0.58,0.07079646017699126,0.1413,1620
HWLIX,406,210,0.52,0.20999999999999996,60,29,0.48,0.07079646017699126,0.1412,1626
HWLZX,406,211,0.52,0.20999999999999996,60,29,0.48,0.07079646017699126,0.1412,1626
APSRX,406,207,0.51,0.06000000000000005,60,32,0.53,0.07070707070707072,0.1411,1628
AOS,406,206,0.51,-0.08999999999999997,60,31,0.52,0.07058823529411762,0.1409,1629
ATHWX,406,216,0.53,0.3700000000000001,60,31,0.52,0.0703125,0.1403,1630
BIIEX,406,204,0.5,0.3700000000000001,60,35,0.58,0.0703125,0.1403,1630
SBFIX,406,217,0.53,0.21999999999999997,60,35,0.58,0.07017543859649122,0.1401,1632
FOBAX,406,219,0.54,0.21999999999999997,60,36,0.6,0.07017543859649122,0.1401,1632
VTRIX,406,221,0.54,0.21999999999999997,60,36,0.6,0.07017543859649122,0.1401,1632
GCPCX,406,238,0.59,0.21999999999999997,60,39,0.65,0.07017543859649122,0.1401,1632
FSBLX,406,218,0.54,0.21999999999999997,60,34,0.57,0.07017543859649122,0.1401,1632
FTISX,406,221,0.54,0.21999999999999997,60,33,0.55,0.07017543859649122,0.1401,1632
FOBPX,406,224,0.55,0.21999999999999997,60,35,0.58,0.07017543859649122,0.1401,1632
HAL,406,207,0.51,-0.39,60,31,0.52,0.07017543859649122,0.14,1639
JLVRX,406,221,0.54,0.21999999999999997,60,32,0.53,0.07017543859649122,0.14,1639
PORYX,406,211,0.52,0.21999999999999997,60,32,0.53,0.07017543859649122,0.14,1639
OLVRX,406,221,0.54,0.21999999999999997,60,32,0.53,0.07017543859649122,0.14,1639
HLQVX,406,219,0.54,0.21999999999999997,60,32,0.53,0.07017543859649122,0.14,1639
WSMRX,406,213,0.52,0.07000000000000006,60,31,0.52,0.07000000000000006,0.1397,1644
WSMDX,406,216,0.53,0.07000000000000006,60,32,0.53,0.07000000000000006,0.1397,1644
GBTC,406,203,0.5,1.7599999999999998,60,27,0.45,0.06976744186046502,0.1392,1646
FUGCX,406,222,0.55,0.3799999999999999,60,31,0.52,0.06976744186046502,0.1392,1646
TWHIX,406,217,0.53,0.3799999999999999,60,31,0.52,0.06976744186046502,0.1392,1646
LAC,406,186,0.46,-0.54,60,27,0.45,0.06976744186046524,0.1392,1646
FIXIX,406,224,0.55,0.22999999999999998,60,35,0.58,0.06956521739130439,0.1389,1650
PACLX,406,231,0.57,0.22999999999999998,60,36,0.6,0.06956521739130439,0.1389,1650
RRTPX,406,220,0.54,0.22999999999999998,60,35,0.58,0.06956521739130439,0.1389,1650
HRAUX,406,223,0.55,0.22999999999999998,60,30,0.5,0.06956521739130439,0.1388,1653
MIGBX,406,215,0.53,0.22999999999999998,60,32,0.53,0.06956521739130439,0.1388,1653
IEGIX,406,218,0.54,0.22999999999999998,60,33,0.55,0.06956521739130439,0.1388,1653
GNSRX,406,207,0.51,0.22999999999999998,60,32,0.53,0.06956521739130439,0.1388,1653
EXEYX,406,212,0.52,0.22999999999999998,60,33,0.55,0.06956521739130439,0.1388,1653
NECOX,406,212,0.52,0.22999999999999998,60,29,0.48,0.06956521739130439,0.1388,1653
SVLCX,406,213,0.52,0.22999999999999998,60,34,0.57,0.06956521739130439,0.1388,1653
IEGFX,406,218,0.54,0.22999999999999998,60,33,0.55,0.06956521739130439,0.1388,1653
IEGYX,406,219,0.54,0.22999999999999998,60,33,0.55,0.06956521739130439,0.1388,1653
MIGDX,406,213,0.52,0.22999999999999998,60,32,0.53,0.06956521739130439,0.1388,1653
FISMX,406,223,0.55,0.22999999999999998,60,34,0.57,0.06956521739130439,0.1388,1653
FIQIX,406,222,0.55,0.22999999999999998,60,33,0.55,0.06956521739130439,0.1388,1653
MIGMX,406,216,0.53,0.22999999999999998,60,32,0.53,0.06956521739130439,0.1388,1653
DVN,406,203,0.5,-0.22999999999999998,60,30,0.5,0.06944444444444442,0.1386,1666
ATHIX,406,218,0.54,0.3899999999999999,60,31,0.52,0.0692307692307692,0.1382,1667
FAUFX,406,222,0.55,0.3899999999999999,60,31,0.52,0.0692307692307692,0.1382,1667
ATHDX,406,217,0.53,0.3899999999999999,60,31,0.52,0.0692307692307692,0.1382,1667
ATHGX,406,219,0.54,0.3899999999999999,60,31,0.52,0.0692307692307692,0.1382,1667
ATHYX,406,219,0.54,0.3899999999999999,60,31,0.52,0.0692307692307692,0.1382,1667
SLVAX,406,214,0.53,0.24,60,35,0.58,0.06896551724137945,0.1377,1672
SLVRX,406,215,0.53,0.24,60,36,0.6,0.06896551724137945,0.1377,1672
EICCX,406,213,0.52,0.24,60,34,0.57,0.06896551724137945,0.1377,1672
TRRJX,406,222,0.55,0.24,60,35,0.58,0.06896551724137945,0.1377,1672
TRAIX,406,229,0.56,0.24,60,35,0.58,0.06896551724137945,0.1377,1672
PRWCX,406,230,0.57,0.24,60,34,0.57,0.06896551724137945,0.1377,1672
VBINX,406,224,0.55,0.24,60,35,0.58,0.06896551724137945,0.1377,1672
PARKX,406,219,0.54,0.24,60,35,0.58,0.06896551724137945,0.1377,1672
DIVHX,406,214,0.53,0.24,60,33,0.55,0.06896551724137945,0.1376,1680
GSCIX,406,210,0.52,0.24,60,32,0.53,0.06896551724137945,0.1376,1680
DX,406,217,0.53,0.24,60,33,0.55,0.06896551724137945,0.1376,1680
NEFOX,406,216,0.53,0.24,60,30,0.5,0.06896551724137945,0.1376,1680
GSXIX,406,209,0.51,0.24,60,32,0.53,0.06896551724137945,0.1376,1680
VFMFX,406,210,0.52,0.24,60,31,0.52,0.06896551724137945,0.1376,1680
ARM,406,211,0.52,1.02,60,32,0.53,0.06878306878306883,0.1373,1686
ACILX,406,221,0.54,0.3999999999999999,60,31,0.52,0.06870229007633566,0.1371,1687
FUGIX,406,222,0.55,0.3999999999999999,60,31,0.52,0.06870229007633566,0.1371,1687
FUGAX,406,222,0.55,0.3999999999999999,60,31,0.52,0.06870229007633566,0.1371,1687
PPL,406,222,0.55,0.3999999999999999,60,29,0.48,0.06870229007633566,0.1371,1687
APO,406,220,0.54,0.56,60,32,0.53,0.06849315068493156,0.1367,1691
CSRYX,406,215,0.53,0.25,60,35,0.58,0.06837606837606836,0.1365,1692
ECEAX,406,213,0.52,0.25,60,32,0.53,0.06837606837606836,0.1365,1692
RRTDX,406,223,0.55,0.25,60,34,0.57,0.06837606837606836,0.1365,1692
EICVX,406,213,0.52,0.25,60,32,0.53,0.06837606837606836,0.1365,1692
SLVIX,406,215,0.53,0.25,60,35,0.58,0.06837606837606836,0.1365,1692
NEOYX,406,214,0.53,0.25,60,30,0.5,0.06837606837606836,0.1364,1697
NOANX,406,215,0.53,0.25,60,29,0.48,0.06837606837606836,0.1364,1697
RL,406,213,0.52,1.04,60,28,0.47,0.0680628272251309,0.1358,1699
FGFCX,406,217,0.53,0.26,60,30,0.5,0.06779661016949157,0.1353,1700
TRRDX,406,223,0.55,0.26,60,34,0.57,0.06779661016949157,0.1353,1700
BUFDX,406,215,0.53,0.26,60,31,0.52,0.06779661016949157,0.1353,1700
TOECX,406,215,0.53,0.26,60,31,0.52,0.06779661016949157,0.1353,1700
JHJIX,406,216,0.53,0.26,60,31,0.52,0.06779661016949157,0.1353,1700
JHJRX,406,213,0.52,0.26,60,31,0.52,0.06779661016949157,0.1353,1700
EICIX,406,215,0.53,0.26,60,34,0.57,0.06779661016949157,0.1353,1700
PERF,406,179,0.44,-0.37,60,26,0.43,0.06779661016949157,0.1352,1707
FGLGX,406,234,0.58,0.41999999999999993,60,34,0.57,0.06766917293233066,0.1351,1708
SSQSX,406,193,0.48,0.1100000000000001,60,26,0.43,0.06730769230769229,0.1343,1709
ESGMX,406,218,0.54,0.27,60,35,0.58,0.0672268907563025,0.1342,1710
FGFAX,406,218,0.54,0.27,60,30,0.5,0.0672268907563025,0.1342,1710
QCBGX,406,223,0.55,0.27,60,36,0.6,0.0672268907563025,0.1342,1710
TSOEX,406,218,0.54,0.27,60,35,0.58,0.0672268907563025,0.1342,1710
TSORX,406,220,0.54,0.27,60,35,0.58,0.0672268907563025,0.1342,1710
BUIDX,406,217,0.53,0.27,60,31,0.52,0.0672268907563025,0.1342,1710
FPACX,406,225,0.55,0.27,60,33,0.55,0.0672268907563025,0.1342,1710
FGFRX,406,217,0.53,0.27,60,30,0.5,0.0672268907563025,0.1342,1710
FPCSX,406,228,0.56,0.27,60,35,0.58,0.0672268907563025,0.1342,1710
FAFDX,406,224,0.55,0.42999999999999994,60,34,0.57,0.06716417910447747,0.1341,1719
FAFSX,406,226,0.56,0.42999999999999994,60,33,0.55,0.06716417910447747,0.1341,1719
FFSIX,406,228,0.56,0.43999999999999995,60,34,0.57,0.06666666666666665,0.1331,1721
YAFIX,406,207,0.51,0.1200000000000001,60,32,0.53,0.06666666666666665,0.1331,1721
FIKBX,406,228,0.56,0.43999999999999995,60,34,0.57,0.06666666666666665,0.1331,1721
QABGX,406,222,0.55,0.28,60,36,0.6,0.06666666666666665,0.1331,1721
TSONX,406,219,0.54,0.28,60,35,0.58,0.06666666666666665,0.1331,1721
SEVAX,406,200,0.49,0.1200000000000001,60,33,0.55,0.06666666666666665,0.1331,1721
HHDFX,406,218,0.54,0.28,60,34,0.57,0.06666666666666665,0.1331,1721
SEVSX,406,197,0.49,1.7200000000000002,60,33,0.55,0.06666666666666687,0.1331,1721
YAFFX,406,204,0.5,0.1200000000000001,60,32,0.53,0.06666666666666665,0.1331,1721
APLE,406,192,0.47,-0.19999999999999996,60,30,0.5,0.06666666666666665,0.133,1730
EXPD,406,201,0.5,-0.040000000000000036,60,27,0.45,0.06666666666666665,0.133,1730
TEGAX,406,216,0.53,0.28,60,31,0.52,0.06666666666666665,0.133,1730
DHC,406,188,0.46,-0.040000000000000036,60,30,0.5,0.06666666666666665,0.133,1730
TEGYX,406,215,0.53,0.28,60,31,0.52,0.06666666666666665,0.133,1730
CIG,406,184,0.45,0.28,60,25,0.42,0.06666666666666665,0.133,1730
QIBGX,406,225,0.55,0.29000000000000004,60,36,0.6,0.06611570247933884,0.132,1736
HFQCX,406,207,0.51,0.29000000000000004,60,33,0.55,0.06611570247933884,0.132,1736
QKBGX,406,221,0.54,0.29000000000000004,60,36,0.6,0.06611570247933884,0.132,1736
MMBUX,406,197,0.49,0.1299999999999999,60,30,0.5,0.06603773584905648,0.1318,1739
PMEGX,406,222,0.55,0.1299999999999999,60,35,0.58,0.06603773584905648,0.1318,1739
CLTIX,406,203,0.5,0.1299999999999999,60,29,0.48,0.06603773584905648,0.1318,1739
PEGEX,406,218,0.54,0.1299999999999999,60,31,0.52,0.06603773584905648,0.1318,1739
PEEAX,406,217,0.53,0.1299999999999999,60,31,0.52,0.06603773584905648,0.1318,1739
ENPSX,406,216,0.53,-0.030000000000000027,60,29,0.48,0.06593406593406592,0.1316,1744
MAIIX,406,223,0.55,0.30000000000000004,60,33,0.55,0.06557377049180335,0.1309,1745
SSHQX,406,233,0.57,0.30000000000000004,60,34,0.57,0.06557377049180335,0.1309,1745
SSEAX,406,232,0.57,0.30000000000000004,60,35,0.58,0.06557377049180335,0.1309,1745
BTMKX,406,221,0.54,0.30000000000000004,60,32,0.53,0.06557377049180335,0.1309,1745
GQEFX,406,227,0.56,0.30000000000000004,60,35,0.58,0.06557377049180335,0.1309,1745
GQESX,406,224,0.55,0.30000000000000004,60,34,0.57,0.06557377049180335,0.1309,1745
BTMPX,406,224,0.55,0.30000000000000004,60,33,0.55,0.06557377049180335,0.1309,1745
GQLIX,406,224,0.55,0.30000000000000004,60,34,0.57,0.06557377049180335,0.1309,1745
FIONX,406,219,0.54,0.30000000000000004,60,33,0.55,0.06557377049180335,0.1309,1745
GGOCX,406,203,0.5,0.30000000000000004,60,32,0.53,0.06557377049180335,0.1309,1745
GQETX,406,226,0.56,0.30000000000000004,60,35,0.58,0.06557377049180335,0.1309,1745
FSPSX,406,222,0.55,0.30000000000000004,60,32,0.53,0.06557377049180335,0.1309,1745
MDIIX,406,224,0.55,0.30000000000000004,60,33,0.55,0.06557377049180335,0.1309,1745
MEFNX,406,215,0.53,0.1399999999999999,60,34,0.57,0.06542056074766345,0.1306,1758
BVALX,406,202,0.5,0.1399999999999999,60,30,0.5,0.06542056074766345,0.1306,1758
MMELX,406,219,0.54,0.1399999999999999,60,33,0.55,0.06542056074766345,0.1306,1758
MEFFX,406,218,0.54,0.1399999999999999,60,32,0.53,0.06542056074766345,0.1306,1758
PJGQX,406,218,0.54,0.1399999999999999,60,31,0.52,0.06542056074766345,0.1306,1758
MEFAX,406,216,0.53,0.1399999999999999,60,32,0.53,0.06542056074766345,0.1306,1758
SNORX,406,210,0.52,0.1399999999999999,60,30,0.5,0.06542056074766345,0.1306,1758
SNOIX,406,210,0.52,0.1399999999999999,60,30,0.5,0.06542056074766345,0.1306,1758
KALU,406,211,0.52,0.1399999999999999,60,33,0.55,0.06542056074766345,0.1306,1758
SNOAX,406,208,0.51,0.1399999999999999,60,29,0.48,0.06542056074766345,0.1305,1767
ENPIX,406,217,0.53,-0.020000000000000018,60,29,0.48,0.06521739130434767,0.1301,1768
MRLTX,406,210,0.52,0.31000000000000005,60,30,0.5,0.0650406504065042,0.1298,1769
PRJQX,406,218,0.54,0.31000000000000005,60,32,0.53,0.0650406504065042,0.1298,1769
PRJZX,406,216,0.53,0.31000000000000005,60,30,0.5,0.0650406504065042,0.1298,1769
MGRFX,406,222,0.55,0.1499999999999999,60,35,0.58,0.06481481481481466,0.1294,1772
RPMFX,406,197,0.49,0.1499999999999999,60,31,0.52,0.06481481481481466,0.1294,1772
ALTFX,406,212,0.52,0.1499999999999999,60,33,0.55,0.06481481481481466,0.1294,1772
VWNDX,406,207,0.51,0.1499999999999999,60,31,0.52,0.06481481481481466,0.1294,1772
YACKX,406,219,0.54,0.1499999999999999,60,32,0.53,0.06481481481481466,0.1294,1772
FFGIX,406,222,0.55,0.1499999999999999,60,31,0.52,0.06481481481481466,0.1294,1772
MEFZX,406,224,0.55,0.1499999999999999,60,34,0.57,0.06481481481481466,0.1294,1772
MUNDX,406,221,0.54,0.1499999999999999,60,35,0.58,0.06481481481481466,0.1294,1772
GWETX,406,193,0.48,0.1499999999999999,60,26,0.43,0.06481481481481466,0.1293,1780
SGENX,406,235,0.58,0.32000000000000006,60,39,0.65,0.06451612903225823,0.1288,1781
MRLSX,406,212,0.52,0.32000000000000006,60,31,0.52,0.06451612903225823,0.1288,1781
ETO,406,235,0.58,0.32000000000000006,60,37,0.62,0.06451612903225823,0.1288,1781
MRLIX,406,209,0.51,0.32000000000000006,60,29,0.48,0.06451612903225823,0.1287,1784
OSCCX,406,203,0.5,0.15999999999999992,60,31,0.52,0.06422018348623837,0.1282,1785
APDJX,406,213,0.52,0.15999999999999992,60,35,0.58,0.06422018348623837,0.1282,1785
NALFX,406,213,0.52,0.15999999999999992,60,32,0.53,0.06422018348623837,0.1282,1785
APHJX,406,209,0.51,0.15999999999999992,60,35,0.58,0.06422018348623837,0.1282,1785
ARTJX,406,211,0.52,0.15999999999999992,60,34,0.57,0.06422018348623837,0.1282,1785
FGILX,406,231,0.57,0.33000000000000007,60,37,0.62,0.06400000000000006,0.1278,1790
FEGRX,406,234,0.58,0.33000000000000007,60,39,0.65,0.06400000000000006,0.1278,1790
MINRX,406,230,0.57,0.33000000000000007,60,33,0.55,0.06400000000000006,0.1278,1790
SGIIX,406,232,0.57,0.33000000000000007,60,38,0.63,0.06400000000000006,0.1278,1790
MGIBX,406,228,0.56,0.33000000000000007,60,33,0.55,0.06400000000000006,0.1278,1790
CCGSX,406,223,0.55,0.33000000000000007,60,34,0.57,0.06400000000000006,0.1278,1790
FLS,406,221,0.54,0.33000000000000007,60,30,0.5,0.06400000000000006,0.1277,1796
CGEZX,406,213,0.52,0.33000000000000007,60,31,0.52,0.06400000000000006,0.1277,1796
WBVNX,406,200,0.49,0.0,60,31,0.52,0.06382978723404253,0.1274,1798
AMBC,406,201,0.5,-0.5,60,28,0.47,0.06382978723404253,0.1274,1798
THISX,406,204,0.5,0.0,60,32,0.53,0.06382978723404253,0.1274,1798
FMCLX,406,203,0.5,0.16999999999999993,60,29,0.48,0.06363636363636349,0.127,1801
FMCRX,406,206,0.51,0.16999999999999993,60,30,0.5,0.06363636363636349,0.127,1801
FNARX,406,221,0.54,0.16999999999999993,60,33,0.55,0.06363636363636349,0.127,1801
TAMVX,406,209,0.51,0.16999999999999993,60,33,0.55,0.06363636363636349,0.127,1801
TRMCX,406,212,0.52,0.16999999999999993,60,33,0.55,0.06363636363636349,0.127,1801
T,406,226,0.56,0.8400000000000001,60,33,0.55,0.06358381502890187,0.1269,1806
CCO,406,169,0.42,-0.32999999999999996,60,26,0.43,0.06349206349206349,0.1267,1807
GSRKX,406,205,0.5,0.3400000000000001,60,32,0.53,0.06349206349206349,0.1267,1807
CTFDX,406,212,0.52,0.17999999999999994,60,37,0.62,0.06306306306306286,0.1259,1809
PKSFX,406,198,0.49,0.17999999999999994,60,29,0.48,0.06306306306306286,0.1259,1809
TRMIX,406,209,0.51,0.17999999999999994,60,32,0.53,0.06306306306306286,0.1259,1809
GSIKX,406,208,0.51,0.3500000000000001,60,34,0.57,0.06299212598425208,0.1258,1812
ARTGX,406,220,0.54,0.3500000000000001,60,31,0.52,0.06299212598425208,0.1257,1813
PDEAX,406,219,0.54,0.3500000000000001,60,29,0.48,0.06299212598425208,0.1257,1813
GSUKX,406,209,0.51,0.3500000000000001,60,33,0.55,0.06299212598425208,0.1257,1813
GSTKX,406,207,0.51,0.3500000000000001,60,33,0.55,0.06299212598425208,0.1257,1813
HDRVX,406,212,0.52,0.3500000000000001,60,30,0.5,0.06299212598425208,0.1257,1813
APDGX,406,220,0.54,0.3500000000000001,60,31,0.52,0.06299212598425208,0.1257,1813
JCI,406,221,0.54,0.8600000000000001,60,32,0.53,0.06285714285714294,0.1255,1819
TROCX,406,221,0.54,0.3600000000000001,60,32,0.53,0.0625,0.1248,1820
TIQIX,406,221,0.54,0.3600000000000001,60,32,0.53,0.0625,0.1248,1820
VADCX,406,215,0.53,0.18999999999999995,60,33,0.55,0.06249999999999978,0.1248,1820
EC,406,201,0.5,-0.15000000000000002,60,32,0.53,0.0625,0.1248,1820
UGTIX,406,223,0.55,0.18999999999999995,60,32,0.53,0.06249999999999978,0.1248,1820
TRTZX,406,209,0.51,0.18999999999999995,60,33,0.55,0.06249999999999978,0.1248,1820
